timestamp\y, 1, 2, 3, 4, 5, Net X Velocity, Net Y Velocity
0.0000, 5, 5, 5, 5, 0, -0.526746, 0.376466
0.1000, 5, 5, 5, 5, 0, -0.506462, 0.459946
0.2000, 5, 5, 5, 5, 0, -0.513815, 0.343565
0.3000, 5, 5, 5, 5, 0, -0.502635, 0.337912
0.4000, 5, 5, 5, 5, 0, -0.549181, 0.396065
0.5000, 5, 5, 3, 3, 4, -0.508197, 0.404589
0.6000, 5, 5, 2, 3, 5, -0.654284, 0.337717
0.7000, 5, 5, 2, 3, 5, -0.552664, 0.276320
0.8000, 5, 5, 2, 3, 5, -0.622791, 0.255240
0.9000, 5, 5, 2, 3, 5, -0.612004, 0.161382
1.0000, 5, 5, 2, 3, 5, -0.597091, 0.137627
1.1000, 5, 5, 2, 3, 5, -0.530967, 0.061393
1.2000, 5, 5, 2, 3, 5, -0.417046, -0.090057
1.3000, 8, 2, 3, 2, 5, -0.439198, -0.227544
1.4000, 8, 2, 3, 2, 5, -0.439958, -0.230431
1.5000, 8, 2, 3, 2, 5, -0.317881, -0.205076
1.6000, 6, 4, 3, 2, 5, -0.116458, -0.345711
1.7000, 7, 3, 3, 2, 5, 0.220839, -0.468091
1.8000, 7, 3, 3, 2, 5, 0.381605, -0.457753
1.9000, 7, 3, 3, 2, 5, 0.452451, -0.479481
2.0000, 7, 3, 3, 3, 4, 0.658981, -0.419972
2.1000, 7, 3, 3, 5, 2, 0.741825, -0.347623
2.2000, 7, 3, 5, 5, 0, 0.769856, -0.317787
2.3000, 7, 3, 5, 5, 0, 0.696220, -0.269166
2.4000, 6, 4, 5, 5, 0, 0.624886, -0.285945
2.5000, 6, 4, 5, 5, 0, 0.680711, -0.231618
2.6000, 6, 4, 5, 5, 0, 0.707639, -0.282726
2.7000, 7, 3, 5, 5, 0, 0.755729, -0.226532
2.8000, 6, 4, 5, 5, 0, 0.801964, -0.298294
2.9000, 6, 4, 5, 5, 0, 0.827708, -0.281475
3.0000, 6, 5, 4, 5, 0, 0.843009, -0.263441
3.1000, 6, 5, 4, 5, 0, 0.864151, -0.235048
3.2000, 6, 5, 5, 4, 0, 0.876452, -0.098617
3.3000, 5, 5, 7, 3, 0, 0.894295, 0.004046
3.4000, 5, 6, 7, 2, 0, 0.842097, 0.104804
3.5000, 5, 6, 7, 2, 0, 0.732665, 0.198583
3.6000, 5, 6, 7, 2, 0, 0.763388, 0.220781
3.7000, 5, 6, 7, 2, 0, 0.751106, 0.181002
3.8000, 5, 6, 7, 2, 0, 0.758575, 0.151024
3.9000, 5, 6, 7, 2, 0, 0.747719, 0.149845
4.0000, 5, 6, 7, 2, 0, 0.595157, 0.121129
4.1000, 5, 6, 7, 2, 0, 0.611801, 0.178240
4.2000, 5, 6, 7, 2, 0, 0.626200, 0.196263
4.3000, 5, 6, 6, 3, 0, 0.668907, 0.149579
4.4000, 3, 7, 8, 2, 0, 0.675704, 0.169690
4.5000, 4, 6, 8, 2, 0, 0.534452, 0.032464
4.6000, 4, 7, 7, 2, 0, 0.633617, -0.137836
4.7000, 4, 6, 8, 2, 0, 0.369344, -0.251611
4.8000, 4, 6, 8, 2, 0, 0.553537, -0.332913
4.9000, 4, 7, 7, 2, 0, 0.435200, -0.337662
5.0000, 4, 6, 8, 2, 0, 0.408373, 0.029235
5.1000, 4, 7, 7, 2, 0, 0.257859, 0.052928
5.2000, 4, 8, 6, 2, 0, 0.313928, 0.153375
5.3000, 3, 8, 7, 2, 0, 0.381913, 0.029077
5.4000, 3, 10, 5, 2, 0, 0.264001, -0.138695
5.5000, 4, 9, 5, 2, 0, 0.294136, -0.205471
5.6000, 5, 8, 5, 2, 0, 0.276775, -0.206047
5.7000, 5, 7, 6, 2, 0, 0.104376, -0.202214
5.8000, 5, 7, 6, 2, 0, 0.110751, 0.002942
5.9000, 5, 7, 6, 2, 0, 0.104567, 0.187646
6.0000, 5, 6, 7, 2, 0, -0.042247, 0.207622
6.1000, 5, 7, 5, 2, 1, 0.368652, 0.170993
6.2000, 5, 6, 6, 2, 1, 0.172845, 0.283009
6.3000, 5, 7, 5, 2, 1, 0.381140, 0.238717
6.4000, 5, 6, 6, 2, 1, -0.001235, 0.357970
6.5000, 5, 7, 4, 3, 1, 0.264840, 0.523758
6.6000, 4, 6, 6, 3, 1, -0.062862, 0.427478
6.7000, 4, 7, 5, 3, 1, -0.166095, 0.549127
6.8000, 4, 7, 5, 2, 2, -0.102153, 0.497956
6.9000, 4, 6, 5, 3, 2, -0.325127, 0.533750
7.0000, 3, 6, 5, 4, 2, -0.376063, 0.555704
7.1000, 2, 7, 5, 4, 2, -0.540557, 0.461058
7.2000, 2, 7, 5, 4, 2, -0.698692, 0.398457
7.3000, 2, 7, 5, 4, 2, -0.719024, 0.307402
7.4000, 2, 6, 6, 4, 2, -0.855233, 0.282909
7.5000, 2, 7, 4, 5, 2, -0.861615, 0.274827
7.6000, 2, 6, 5, 4, 3, -0.849166, 0.137433
7.7000, 2, 6, 5, 5, 2, -0.777042, 0.013572
7.8000, 2, 6, 5, 5, 2, -0.866715, 0.160668
7.9000, 2, 6, 5, 5, 2, -0.835380, 0.155954
8.0000, 2, 6, 5, 4, 3, -0.863374, 0.072741
8.1000, 2, 6, 5, 5, 2, -0.829966, 0.031951
8.2000, 2, 7, 4, 5, 2, -0.856886, -0.055804
8.3000, 2, 7, 4, 5, 2, -0.873397, -0.163755
8.4000, 2, 7, 4, 5, 2, -0.869278, -0.193330
8.5000, 2, 7, 4, 5, 2, -0.819411, -0.248416
8.6000, 2, 7, 4, 5, 2, -0.827534, -0.282096
8.7000, 2, 7, 5, 4, 2, -0.744402, -0.266984
8.8000, 2, 7, 5, 4, 2, -0.770365, -0.342241
8.9000, 4, 5, 5, 4, 2, -0.717663, -0.489034
9.0000, 5, 5, 4, 4, 2, -0.651982, -0.564448
9.1000, 5, 5, 4, 4, 2, -0.595656, -0.501094
9.2000, 5, 5, 4, 5, 1, -0.700029, -0.380082
9.3000, 5, 5, 5, 4, 1, -0.752506, -0.268686
9.4000, 5, 5, 5, 4, 1, -0.756997, -0.016668
9.5000, 5, 5, 5, 4, 1, -0.867674, 0.066066
9.6000, 5, 5, 5, 4, 1, -0.839534, 0.170305
9.7000, 5, 5, 4, 5, 1, -0.941774, 0.097607
9.8000, 5, 5, 4, 5, 1, -0.957040, 0.193835
9.9000, 5, 5, 4, 5, 1, -0.912273, 0.138491
10.0000, 5, 5, 4, 5, 1, -0.832068, 0.047739
10.1000, 5, 5, 4, 5, 1, -0.929899, 0.093241
10.2000, 5, 5, 4, 4, 2, -0.881346, 0.080062
10.3000, 4, 5, 5, 4, 2, -0.925404, 0.182111
10.4000, 4, 5, 5, 4, 2, -0.890507, 0.195423
10.5000, 4, 5, 5, 4, 2, -0.962575, 0.125043
10.6000, 4, 5, 5, 4, 2, -0.881329, 0.056992
10.7000, 4, 5, 5, 4, 2, -0.853409, 0.173793
10.8000, 3, 5, 6, 4, 2, -0.759975, 0.228882
10.9000, 2, 7, 5, 4, 2, -0.480024, 0.072762
11.0000, 2, 7, 5, 4, 2, -0.508819, 0.043829
11.1000, 3, 5, 6, 4, 2, -0.427689, 0.185301
11.2000, 2, 7, 5, 4, 2, -0.440090, 0.354937
11.3000, 2, 6, 5, 5, 2, -0.358307, 0.325950
11.4000, 2, 7, 4, 4, 3, -0.169662, 0.468699
11.5000, 2, 6, 5, 4, 3, -0.176627, 0.474547
11.6000, 2, 6, 5, 4, 3, -0.119030, 0.436447
11.7000, 2, 5, 5, 5, 3, -0.141319, 0.438392
11.8000, 2, 6, 4, 4, 4, -0.031563, 0.258987
11.9000, 2, 5, 5, 4, 4, 0.263428, 0.208021
12.0000, 2, 6, 4, 3, 5, 0.551151, 0.161792
12.1000, 2, 6, 4, 3, 5, 0.648526, -0.091017
12.2000, 2, 6, 4, 3, 5, 0.623459, -0.183839
12.3000, 2, 6, 4, 3, 5, 0.802436, -0.279598
12.4000, 2, 6, 4, 4, 4, 0.838601, -0.356922
12.5000, 3, 5, 4, 5, 3, 0.839872, -0.204652
12.6000, 3, 5, 4, 5, 3, 0.813725, -0.242538
12.7000, 4, 4, 4, 5, 3, 0.896463, -0.275874
12.8000, 4, 4, 4, 5, 3, 0.878127, -0.153942
12.9000, 4, 4, 4, 5, 3, 0.910421, -0.062699
13.0000, 4, 5, 3, 6, 2, 0.956642, -0.042696
13.1000, 3, 5, 4, 5, 3, 0.743331, 0.033864
13.2000, 3, 5, 4, 6, 2, 0.907861, 0.019032
13.3000, 3, 6, 3, 6, 2, 0.856243, -0.000553
13.4000, 3, 6, 3, 6, 2, 0.831978, -0.133137
13.5000, 3, 7, 2, 6, 2, 0.917822, -0.164104
13.6000, 3, 7, 2, 6, 2, 0.875893, -0.226179
13.7000, 3, 7, 3, 5, 2, 0.812273, -0.234168
13.8000, 3, 6, 4, 6, 1, 0.802961, -0.317450
13.9000, 3, 7, 3, 5, 2, 0.844715, -0.268847
14.0000, 4, 6, 3, 6, 1, 0.841608, -0.221858
14.1000, 4, 6, 4, 5, 1, 0.880543, -0.162287
14.2000, 4, 6, 3, 6, 1, 0.937673, -0.165673
14.3000, 4, 6, 4, 5, 1, 0.849695, -0.091264
14.4000, 4, 6, 4, 5, 1, 0.858722, -0.101127
14.5000, 4, 6, 4, 5, 1, 0.860434, -0.149549
14.6000, 4, 6, 5, 4, 1, 0.894890, -0.169044
14.7000, 4, 6, 5, 4, 1, 0.862113, -0.108728
14.8000, 3, 7, 5, 4, 1, 0.916335, -0.066577
14.9000, 3, 7, 5, 4, 1, 0.893357, 0.052459
15.0000, 3, 6, 6, 4, 1, 0.849961, 0.140248
15.1000, 3, 6, 6, 4, 1, 0.851419, 0.226930
15.2000, 3, 7, 5, 4, 1, 0.913539, 0.023443
15.3000, 3, 7, 5, 4, 1, 0.877316, -0.099939
15.4000, 3, 7, 5, 4, 1, 0.860604, -0.163055
15.5000, 3, 7, 5, 4, 1, 0.759281, -0.214474
15.6000, 3, 8, 4, 4, 1, 0.736311, -0.225679
15.7000, 3, 8, 4, 4, 1, 0.715652, -0.022210
15.8000, 3, 8, 4, 5, 0, 0.624511, -0.062698
15.9000, 3, 8, 4, 5, 0, 0.354105, -0.045454
16.0000, 3, 8, 4, 5, 0, 0.402630, -0.176652
16.1000, 4, 7, 4, 5, 0, 0.286130, -0.307172
16.2000, 4, 7, 4, 5, 0, 0.295876, -0.207052
16.3000, 4, 7, 4, 5, 0, 0.369248, -0.174721
16.4000, 4, 7, 4, 5, 0, 0.128173, -0.032864
16.5000, 4, 7, 4, 5, 0, 0.189298, -0.021530
16.6000, 4, 6, 5, 5, 0, -0.100060, 0.150346
16.7000, 4, 6, 5, 5, 0, -0.140826, 0.078770
16.8000, 4, 6, 5, 5, 0, -0.244888, -0.105977
16.9000, 4, 5, 6, 4, 1, -0.462912, -0.083622
17.0000, 4, 7, 4, 4, 1, -0.702787, 0.002532
