timestamp\y, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Net X Velocity, Net Y Velocity
0.0000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.313973, 0.525065
0.1000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.385672, 0.577246
0.2000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.353643, 0.592414
0.3000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.306031, 0.579498
0.4000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.160769, 0.549961
0.5000, 7, 11, 2, 0, 0, 0, 0, 0, 0, 0, -0.382216, 0.682550
0.6000, 6, 9, 5, 0, 0, 0, 0, 0, 0, 0, -0.258671, 0.550388
0.7000, 4, 11, 5, 0, 0, 0, 0, 0, 0, 0, -0.251377, 0.721523
0.8000, 4, 11, 5, 0, 0, 0, 0, 0, 0, 0, -0.251605, 0.653817
0.9000, 4, 10, 6, 0, 0, 0, 0, 0, 0, 0, -0.281585, 0.700441
1.0000, 2, 10, 8, 0, 0, 0, 0, 0, 0, 0, -0.188556, 0.729895
1.1000, 2, 10, 8, 0, 0, 0, 0, 0, 0, 0, -0.102507, 0.784696
1.2000, 2, 10, 8, 0, 0, 0, 0, 0, 0, 0, -0.115226, 0.702144
1.3000, 1, 10, 9, 0, 0, 0, 0, 0, 0, 0, -0.119704, 0.620185
1.4000, 0, 10, 10, 0, 0, 0, 0, 0, 0, 0, -0.086028, 0.662420
1.5000, 0, 10, 10, 0, 0, 0, 0, 0, 0, 0, -0.120212, 0.616659
1.6000, 0, 10, 9, 1, 0, 0, 0, 0, 0, 0, -0.212354, 0.819564
1.7000, 0, 10, 8, 2, 0, 0, 0, 0, 0, 0, -0.223691, 0.748027
1.8000, 0, 8, 9, 3, 0, 0, 0, 0, 0, 0, -0.200899, 0.628742
1.9000, 0, 7, 9, 4, 0, 0, 0, 0, 0, 0, -0.241980, 0.689609
2.0000, 0, 6, 10, 4, 0, 0, 0, 0, 0, 0, -0.175340, 0.752219
2.1000, 0, 5, 11, 4, 0, 0, 0, 0, 0, 0, -0.068612, 0.768924
2.2000, 0, 5, 11, 4, 0, 0, 0, 0, 0, 0, -0.038167, 0.513456
2.3000, 0, 4, 11, 5, 0, 0, 0, 0, 0, 0, -0.094764, 0.671996
2.4000, 0, 4, 9, 7, 0, 0, 0, 0, 0, 0, -0.050883, 0.636754
2.5000, 0, 3, 9, 8, 0, 0, 0, 0, 0, 0, 0.049988, 0.611454
2.6000, 0, 3, 9, 8, 0, 0, 0, 0, 0, 0, 0.035305, 0.506716
2.7000, 0, 3, 9, 8, 0, 0, 0, 0, 0, 0, 0.210501, 0.429159
2.8000, 0, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0.292762, 0.541136
2.9000, 0, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0.333442, 0.579883
3.0000, 0, 3, 8, 8, 1, 0, 0, 0, 0, 0, 0.244225, 0.454270
3.1000, 0, 3, 7, 8, 2, 0, 0, 0, 0, 0, 0.471130, 0.557360
3.2000, 0, 3, 6, 9, 2, 0, 0, 0, 0, 0, 0.489451, 0.462254
3.3000, 0, 3, 5, 10, 2, 0, 0, 0, 0, 0, 0.610652, 0.478212
3.4000, 0, 3, 4, 11, 2, 0, 0, 0, 0, 0, 0.547927, 0.398068
3.5000, 0, 2, 4, 12, 2, 0, 0, 0, 0, 0, 0.590687, 0.420751
3.6000, 0, 2, 3, 12, 3, 0, 0, 0, 0, 0, 0.581129, 0.516406
3.7000, 0, 1, 4, 12, 3, 0, 0, 0, 0, 0, 0.678465, 0.508095
3.8000, 0, 1, 4, 12, 3, 0, 0, 0, 0, 0, 0.561666, 0.370092
3.9000, 0, 0, 5, 12, 3, 0, 0, 0, 0, 0, 0.571824, 0.456833
4.0000, 0, 0, 5, 12, 3, 0, 0, 0, 0, 0, 0.626750, 0.439635
4.1000, 0, 0, 4, 13, 3, 0, 0, 0, 0, 0, 0.491947, 0.360990
4.2000, 0, 0, 5, 11, 4, 0, 0, 0, 0, 0, 0.589165, 0.277557
4.3000, 0, 0, 5, 9, 6, 0, 0, 0, 0, 0, 0.776832, 0.293944
4.4000, 0, 0, 5, 9, 6, 0, 0, 0, 0, 0, 0.574060, 0.221105
4.5000, 0, 0, 5, 9, 6, 0, 0, 0, 0, 0, 0.605073, 0.278338
4.6000, 0, 0, 5, 9, 6, 0, 0, 0, 0, 0, 0.678759, 0.387444
4.7000, 0, 0, 5, 8, 6, 1, 0, 0, 0, 0, 0.581926, 0.358190
4.8000, 0, 0, 4, 8, 7, 1, 0, 0, 0, 0, 0.727279, 0.331764
4.9000, 0, 0, 4, 8, 7, 1, 0, 0, 0, 0, 0.523110, 0.292367
5.0000, 0, 0, 4, 8, 7, 1, 0, 0, 0, 0, 0.558943, 0.266275
5.1000, 0, 0, 4, 7, 8, 1, 0, 0, 0, 0, 0.646655, 0.207799
5.2000, 0, 0, 4, 6, 9, 1, 0, 0, 0, 0, 0.531989, 0.260518
5.3000, 0, 0, 4, 6, 9, 1, 0, 0, 0, 0, 0.550438, 0.333135
5.4000, 0, 0, 4, 7, 8, 1, 0, 0, 0, 0, 0.676112, 0.309774
5.5000, 0, 0, 4, 6, 9, 1, 0, 0, 0, 0, 0.558370, 0.321557
5.6000, 0, 0, 4, 5, 10, 1, 0, 0, 0, 0, 0.557902, 0.231091
