timestamp\y, 1, 2, 3, 4, 5, Net X Velocity, Net Y Velocity
0.0000, 5, 5, 5, 5, 0, -0.295586, 0.591147
0.1000, 5, 5, 5, 5, 0, -0.430328, 0.649521
0.2000, 5, 5, 5, 5, 0, -0.462649, 0.735116
0.3000, 5, 5, 5, 5, 0, -0.420109, 0.778638
0.4000, 5, 5, 5, 5, 0, -0.363813, 0.807528
0.5000, 5, 5, 1, 4, 5, -0.283467, 0.843002
0.6000, 3, 5, 2, 5, 5, -0.293261, 0.908530
0.7000, 3, 5, 2, 5, 5, -0.305473, 0.875386
0.8000, 2, 4, 4, 5, 5, -0.232945, 0.927927
0.9000, 0, 6, 4, 5, 5, -0.173984, 0.926600
1.0000, 0, 5, 5, 5, 5, -0.114323, 0.955126
1.1000, 0, 5, 5, 5, 5, -0.020344, 0.716295
1.2000, 0, 5, 5, 5, 5, -0.038200, 0.732030
1.3000, 0, 5, 5, 5, 5, 0.004132, 0.725495
1.4000, 0, 5, 5, 5, 5, 0.033422, 0.711950
1.5000, 0, 5, 5, 3, 7, 0.096124, 0.711809
1.6000, 0, 3, 6, 1, 10, 0.096106, 0.714551
1.7000, 0, 3, 5, 2, 10, 0.020516, 0.563838
1.8000, 0, 3, 4, 3, 10, 0.018830, 0.600472
1.9000, 0, 2, 4, 4, 10, -0.072386, 0.613699
2.0000, 0, 1, 4, 5, 10, -0.046417, 0.563595
2.1000, 0, 1, 4, 5, 10, -0.052809, 0.525651
2.2000, 0, 1, 4, 5, 10, -0.045671, 0.488193
2.3000, 0, 1, 4, 5, 10, 0.024568, 0.442881
2.4000, 0, 1, 4, 5, 10, 0.221832, 0.400846
2.5000, 0, 1, 4, 5, 10, 0.295042, 0.390578
2.6000, 0, 1, 4, 5, 10, 0.392088, 0.425386
2.7000, 0, 1, 4, 5, 10, 0.462141, 0.341898
2.8000, 0, 1, 2, 5, 12, 0.561318, 0.337200
2.9000, 0, 1, 3, 2, 14, 0.473063, 0.201054
3.0000, 1, 0, 3, 2, 14, 0.607453, 0.037770
3.1000, 1, 0, 3, 2, 14, 0.617662, -0.104165
3.2000, 1, 0, 3, 3, 13, 0.558127, -0.304150
3.3000, 1, 0, 3, 4, 12, 0.538358, -0.444807
3.4000, 1, 0, 3, 4, 12, 0.534647, -0.559070
3.5000, 1, 0, 3, 6, 10, 0.513128, -0.642664
