timestamp\y, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Net X Velocity, Net Y Velocity
0.0000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.442027, 0.255444
0.1000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.346684, 0.388303
0.2000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.276988, 0.470308
0.3000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.236706, 0.530998
0.4000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.187027, 0.494857
0.5000, 9, 9, 2, 0, 0, 0, 0, 0, 0, 0, -0.159706, 0.538055
0.6000, 7, 9, 4, 0, 0, 0, 0, 0, 0, 0, -0.088356, 0.474996
0.7000, 6, 9, 5, 0, 0, 0, 0, 0, 0, 0, -0.079722, 0.398500
0.8000, 6, 8, 6, 0, 0, 0, 0, 0, 0, 0, -0.060603, 0.308467
0.9000, 6, 8, 6, 0, 0, 0, 0, 0, 0, 0, -0.024626, 0.238396
1.0000, 6, 8, 6, 0, 0, 0, 0, 0, 0, 0, -0.024823, 0.347113
1.1000, 6, 8, 6, 0, 0, 0, 0, 0, 0, 0, -0.150366, 0.330892
1.2000, 6, 8, 6, 0, 0, 0, 0, 0, 0, 0, -0.094655, 0.327391
1.3000, 6, 8, 6, 0, 0, 0, 0, 0, 0, 0, -0.054112, 0.298442
1.4000, 5, 9, 6, 0, 0, 0, 0, 0, 0, 0, -0.035490, 0.285424
1.5000, 5, 9, 6, 0, 0, 0, 0, 0, 0, 0, -0.065039, 0.396183
1.6000, 5, 9, 5, 1, 0, 0, 0, 0, 0, 0, -0.080325, 0.587934
1.7000, 4, 10, 5, 1, 0, 0, 0, 0, 0, 0, -0.025131, 0.732368
1.8000, 4, 9, 5, 2, 0, 0, 0, 0, 0, 0, -0.003534, 0.767991
1.9000, 4, 6, 7, 3, 0, 0, 0, 0, 0, 0, 0.073558, 0.853767
2.0000, 2, 7, 7, 4, 0, 0, 0, 0, 0, 0, 0.125577, 0.861325
2.1000, 2, 6, 8, 4, 0, 0, 0, 0, 0, 0, 0.208211, 0.866546
2.2000, 1, 6, 9, 4, 0, 0, 0, 0, 0, 0, 0.218554, 0.912732
2.3000, 1, 6, 9, 4, 0, 0, 0, 0, 0, 0, 0.133260, 0.908761
2.4000, 0, 7, 9, 4, 0, 0, 0, 0, 0, 0, 0.078362, 0.881676
2.5000, 0, 6, 10, 4, 0, 0, 0, 0, 0, 0, 0.215559, 0.920420
2.6000, 0, 6, 10, 4, 0, 0, 0, 0, 0, 0, 0.137070, 0.945005
2.7000, 0, 6, 8, 6, 0, 0, 0, 0, 0, 0, 0.276032, 0.910426
2.8000, 0, 4, 10, 6, 0, 0, 0, 0, 0, 0, 0.281476, 0.913607
2.9000, 0, 4, 8, 6, 2, 0, 0, 0, 0, 0, 0.253752, 0.915919
3.0000, 0, 4, 5, 7, 4, 0, 0, 0, 0, 0, 0.358267, 0.857595
3.1000, 0, 3, 6, 7, 4, 0, 0, 0, 0, 0, 0.388752, 0.862580
3.2000, 0, 1, 7, 8, 4, 0, 0, 0, 0, 0, 0.403973, 0.854281
3.3000, 0, 1, 7, 8, 4, 0, 0, 0, 0, 0, 0.318461, 0.886065
3.4000, 0, 1, 6, 9, 4, 0, 0, 0, 0, 0, 0.193352, 0.932070
3.5000, 0, 1, 6, 9, 4, 0, 0, 0, 0, 0, 0.082733, 0.944568
3.6000, 0, 0, 7, 9, 4, 0, 0, 0, 0, 0, 0.040002, 0.945911
3.7000, 0, 0, 6, 10, 4, 0, 0, 0, 0, 0, 0.092952, 0.958803
3.8000, 0, 0, 6, 9, 5, 0, 0, 0, 0, 0, 0.064606, 0.945983
3.9000, 0, 0, 5, 9, 5, 1, 0, 0, 0, 0, 0.078011, 0.907619
4.0000, 0, 0, 5, 6, 5, 4, 0, 0, 0, 0, 0.076457, 0.901840
4.1000, 0, 0, 4, 6, 6, 4, 0, 0, 0, 0, 0.090638, 0.930370
4.2000, 0, 0, 3, 6, 7, 4, 0, 0, 0, 0, 0.091260, 0.898768
4.3000, 0, 0, 2, 7, 7, 4, 0, 0, 0, 0, 0.119867, 0.867441
4.4000, 0, 0, 2, 5, 9, 4, 0, 0, 0, 0, 0.131833, 0.812758
4.5000, 0, 0, 2, 5, 9, 4, 0, 0, 0, 0, 0.226160, 0.799036
4.6000, 0, 0, 1, 6, 9, 4, 0, 0, 0, 0, 0.169307, 0.793686
4.7000, 0, 0, 1, 6, 9, 4, 0, 0, 0, 0, 0.183664, 0.827492
4.8000, 0, 0, 0, 7, 9, 4, 0, 0, 0, 0, 0.303631, 0.813975
4.9000, 0, 0, 0, 7, 8, 5, 0, 0, 0, 0, 0.197423, 0.838080
5.0000, 0, 0, 0, 6, 6, 7, 1, 0, 0, 0, 0.143474, 0.860960
5.1000, 0, 0, 0, 5, 7, 4, 4, 0, 0, 0, 0.094724, 0.857637
5.2000, 0, 0, 0, 5, 6, 5, 4, 0, 0, 0, 0.062885, 0.891562
5.3000, 0, 0, 0, 4, 6, 6, 4, 0, 0, 0, 0.123439, 0.918618
5.4000, 0, 0, 0, 3, 6, 7, 4, 0, 0, 0, 0.198444, 0.911491
5.5000, 0, 0, 0, 2, 6, 8, 4, 0, 0, 0, 0.222633, 0.944561
5.6000, 0, 0, 0, 2, 6, 8, 4, 0, 0, 0, 0.267801, 0.917491
5.7000, 0, 0, 0, 2, 5, 9, 4, 0, 0, 0, 0.317290, 0.912789
5.8000, 0, 0, 0, 1, 6, 9, 4, 0, 0, 0, 0.284399, 0.914671
5.9000, 0, 0, 0, 0, 7, 9, 4, 0, 0, 0, 0.282341, 0.870951
6.0000, 0, 0, 0, 0, 7, 8, 5, 0, 0, 0, 0.267603, 0.923511
6.1000, 0, 0, 0, 0, 6, 6, 7, 1, 0, 0, 0.305851, 0.916000
