timestamp\y, 1, 2, 3, 4, 5, Net X Velocity, Net Y Velocity
8.3000, 2, 0, 4, 4, 10, -0.285423, 0.276571
8.4000, 2, 0, 4, 4, 10, -0.346233, 0.193286
8.5000, 2, 0, 4, 4, 10, -0.380208, 0.109353
8.6000, 2, 0, 4, 4, 10, -0.600938, 0.071742
8.7000, 2, 0, 4, 4, 10, -0.580828, -0.010333
8.8000, 2, 0, 4, 4, 10, -0.755852, -0.041597
8.9000, 2, 0, 4, 5, 9, -0.685048, -0.073924
9.0000, 2, 0, 4, 4, 10, -0.860600, 0.007737
9.1000, 2, 0, 4, 5, 9, -0.793943, -0.009167
9.2000, 2, 0, 4, 5, 9, -0.838241, -0.106160
9.3000, 2, 0, 4, 5, 9, -0.811872, -0.094476
9.4000, 2, 0, 4, 5, 9, -0.826107, -0.075196
9.5000, 2, 0, 4, 5, 9, -0.905481, -0.083463
9.6000, 2, 0, 4, 6, 8, -0.830841, -0.196773
9.7000, 2, 0, 4, 6, 8, -0.785491, -0.076429
9.8000, 2, 0, 4, 6, 8, -0.876369, -0.023680
9.9000, 2, 0, 4, 6, 8, -0.903702, -0.007207
10.0000, 1, 1, 4, 6, 8, -0.889122, 0.035190
10.1000, 1, 1, 4, 6, 8, -0.818416, 0.142232
10.2000, 0, 2, 4, 6, 8, -0.825945, 0.152922
10.3000, 0, 2, 4, 6, 8, -0.743379, 0.169001
10.4000, 0, 2, 4, 6, 8, -0.796794, 0.142334
10.5000, 0, 2, 4, 6, 8, -0.850124, 0.139927
10.6000, 0, 2, 4, 6, 8, -0.739009, 0.182039
10.7000, 0, 2, 4, 6, 8, -0.799488, 0.081317
10.8000, 0, 2, 4, 6, 8, -0.819742, 0.022771
10.9000, 0, 2, 4, 6, 8, -0.709678, -0.033126
11.0000, 0, 3, 3, 6, 8, -0.826319, -0.019386
11.1000, 0, 3, 3, 6, 8, -0.854249, -0.132719
11.2000, 0, 3, 3, 6, 8, -0.789436, -0.359870
11.3000, 0, 3, 3, 7, 7, -0.718183, -0.439695
11.4000, 0, 3, 4, 6, 7, -0.712700, -0.558766
11.5000, 0, 3, 4, 6, 7, -0.676233, -0.638516
11.6000, 0, 3, 5, 5, 7, -0.655973, -0.663096
11.7000, 0, 3, 5, 7, 5, -0.613508, -0.721482
11.8000, 0, 4, 4, 8, 4, -0.599119, -0.655886
11.9000, 1, 3, 4, 8, 4, -0.658445, -0.664973
12.0000, 1, 3, 5, 8, 3, -0.671557, -0.649602
12.1000, 1, 4, 4, 9, 2, -0.706296, -0.638952
12.2000, 1, 4, 4, 9, 2, -0.765408, -0.469922
12.3000, 1, 4, 5, 8, 2, -0.818793, -0.369439
12.4000, 3, 2, 5, 8, 2, -0.805834, -0.392522
12.5000, 3, 2, 5, 8, 2, -0.801275, -0.355035
12.6000, 3, 2, 5, 8, 2, -0.717634, -0.392215
12.7000, 3, 2, 6, 7, 2, -0.627969, -0.393891
12.8000, 3, 2, 6, 7, 2, -0.579153, -0.402525
12.9000, 3, 3, 7, 5, 2, -0.493658, -0.433360
13.0000, 3, 2, 8, 5, 2, -0.334950, -0.538377
13.1000, 3, 3, 7, 7, 0, -0.183650, -0.531985
13.2000, 3, 3, 8, 6, 0, -0.020925, -0.616440
13.3000, 3, 4, 7, 6, 0, 0.062938, -0.655907
13.4000, 3, 4, 7, 6, 0, 0.063927, -0.671791
13.5000, 4, 3, 7, 6, 0, 0.089444, -0.654516
13.6000, 4, 4, 8, 4, 0, 0.023360, -0.666693
13.7000, 4, 4, 9, 3, 0, 0.049540, -0.698149
13.8000, 4, 5, 8, 3, 0, 0.097725, -0.612084
13.9000, 4, 6, 7, 3, 0, 0.048060, -0.562784
14.0000, 4, 7, 6, 3, 0, 0.139070, -0.637815
14.1000, 4, 7, 7, 2, 0, 0.064634, -0.671349
14.2000, 4, 7, 8, 1, 0, 0.116002, -0.649138
14.3000, 5, 6, 8, 1, 0, 0.252332, -0.614553
14.4000, 6, 7, 6, 1, 0, 0.312678, -0.569776
14.5000, 6, 7, 6, 1, 0, 0.449425, -0.572282
14.6000, 6, 7, 7, 0, 0, 0.523129, -0.518667
14.7000, 6, 9, 5, 0, 0, 0.506587, -0.519558
14.8000, 6, 9, 5, 0, 0, 0.581835, -0.465562
14.9000, 6, 9, 5, 0, 0, 0.671619, -0.411674
15.0000, 6, 9, 5, 0, 0, 0.717689, -0.409443
15.1000, 6, 10, 4, 0, 0, 0.755834, -0.365705
15.2000, 6, 10, 4, 0, 0, 0.732078, -0.233794
15.3000, 7, 10, 3, 0, 0, 0.791540, -0.170946
15.4000, 7, 10, 3, 0, 0, 0.898544, -0.133537
15.5000, 8, 9, 3, 0, 0, 0.912148, -0.107977
15.6000, 9, 8, 3, 0, 0, 0.897543, -0.170363
15.7000, 9, 8, 3, 0, 0, 0.864298, -0.185826
15.8000, 9, 8, 3, 0, 0, 0.878747, -0.140262
15.9000, 9, 8, 3, 0, 0, 0.914616, -0.044683
16.0000, 9, 8, 3, 0, 0, 0.891692, -0.022207
16.1000, 9, 8, 3, 0, 0, 0.934687, 0.060449
16.2000, 9, 7, 4, 0, 0, 0.894705, 0.056237
16.3000, 9, 8, 3, 0, 0, 0.826536, 0.034459
16.4000, 9, 8, 3, 0, 0, 0.972466, 0.051840
16.5000, 9, 8, 3, 0, 0, 0.965839, 0.055851
16.6000, 9, 8, 3, 0, 0, 0.938696, 0.077553
16.7000, 9, 7, 4, 0, 0, 0.902538, 0.056957
16.8000, 9, 8, 3, 0, 0, 0.882041, 0.016272
16.9000, 8, 8, 4, 0, 0, 0.904445, 0.101236
17.0000, 7, 10, 3, 0, 0, 0.765240, 0.195782
17.1000, 7, 9, 4, 0, 0, 0.807154, 0.212000
17.2000, 6, 11, 3, 0, 0, 0.863587, 0.157600
17.3000, 6, 10, 4, 0, 0, 0.852446, 0.083180
17.4000, 6, 10, 4, 0, 0, 0.683413, 0.088696
17.5000, 6, 10, 4, 0, 0, 0.657754, 0.146268
17.6000, 6, 10, 4, 0, 0, 0.625542, 0.193491
17.7000, 6, 10, 4, 0, 0, 0.591115, 0.191072
17.8000, 6, 10, 4, 0, 0, 0.655760, 0.122561
17.9000, 6, 10, 4, 0, 0, 0.658909, 0.104667
18.0000, 6, 10, 4, 0, 0, 0.691723, 0.091706
18.1000, 6, 10, 4, 0, 0, 0.539651, 0.085349
18.2000, 6, 10, 4, 0, 0, 0.540294, 0.074498
18.3000, 6, 10, 4, 0, 0, 0.527776, 0.032814
18.4000, 6, 9, 5, 0, 0, 0.406768, 0.034772
18.5000, 6, 9, 5, 0, 0, 0.464622, 0.022058
18.6000, 6, 9, 5, 0, 0, 0.511450, 0.025549
18.7000, 6, 8, 6, 0, 0, 0.328957, 0.039179
18.8000, 6, 8, 6, 0, 0, 0.309014, -0.029380
18.9000, 6, 8, 6, 0, 0, 0.434960, 0.069601
19.0000, 6, 8, 6, 0, 0, 0.373715, 0.042379
19.1000, 6, 9, 4, 1, 0, 0.172964, 0.037210
19.2000, 6, 8, 5, 1, 0, 0.176365, 0.120992
19.3000, 6, 9, 4, 1, 0, 0.163582, 0.049929
19.4000, 6, 9, 4, 1, 0, 0.168640, 0.016417
19.5000, 6, 9, 4, 1, 0, 0.054359, -0.000319
19.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
19.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
19.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
19.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
20.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
20.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
20.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
20.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
20.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
20.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
20.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
20.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
20.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
20.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
21.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
21.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
21.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
21.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
21.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
21.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
21.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
21.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
21.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
21.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
22.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
22.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
22.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
22.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
22.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
22.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
22.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
22.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
22.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
22.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
23.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
23.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
23.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
23.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
23.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
23.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
23.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
23.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
23.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
23.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
24.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
24.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
24.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
24.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
24.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
24.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
24.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
24.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
24.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
24.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
25.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
25.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
25.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
25.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
25.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
25.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
25.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
25.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
25.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
25.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
26.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
26.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
26.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
26.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
26.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
26.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
26.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
26.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
26.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
26.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
27.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
27.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
27.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
27.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
27.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
27.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
27.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
27.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
27.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
27.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
28.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
28.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
28.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
28.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
28.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
28.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
28.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
28.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
28.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
28.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
29.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
29.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
29.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
29.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
29.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
29.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
29.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
29.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
29.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
29.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
30.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
30.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
30.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
30.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
30.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
30.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
30.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
30.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
30.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
30.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
31.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
31.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
31.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
31.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
31.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
31.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
31.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
31.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
31.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
31.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
32.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
32.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
32.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
32.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
32.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
32.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
32.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
32.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
32.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
32.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
33.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
33.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
33.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
33.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
33.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
33.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
33.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
33.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
33.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
33.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
34.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
34.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
34.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
34.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
34.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
34.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
34.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
34.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
34.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
34.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
35.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
35.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
35.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
35.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
35.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
35.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
35.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
35.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
35.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
35.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
36.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
36.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
36.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
36.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
36.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
36.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
36.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
36.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
36.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
36.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
37.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
37.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
37.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
37.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
37.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
37.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
37.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
37.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
37.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
37.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
38.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
38.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
38.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
38.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
38.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
38.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
38.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
38.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
38.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
38.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
39.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
39.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
39.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
39.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
39.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
39.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
39.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
39.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
39.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
39.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
40.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
40.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
40.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
40.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
40.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
40.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
40.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
40.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
40.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
40.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
41.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
41.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
41.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
41.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
41.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
41.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
41.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
41.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
41.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
41.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
42.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
42.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
42.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
42.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
42.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
42.5000, 6, 9, 4, 1, 0, 0.000000, 0.000000
42.6000, 6, 9, 4, 1, 0, 0.000000, 0.000000
42.7000, 6, 9, 4, 1, 0, 0.000000, 0.000000
42.8000, 6, 9, 4, 1, 0, 0.000000, 0.000000
42.9000, 6, 9, 4, 1, 0, 0.000000, 0.000000
43.0000, 6, 9, 4, 1, 0, 0.000000, 0.000000
43.1000, 6, 9, 4, 1, 0, 0.000000, 0.000000
43.2000, 6, 9, 4, 1, 0, 0.000000, 0.000000
43.3000, 6, 9, 4, 1, 0, 0.000000, 0.000000
43.4000, 6, 9, 4, 1, 0, 0.000000, 0.000000
