timestamp\y, 1, 2, 3, 4, 5, Net X Velocity, Net Y Velocity
0.0000, 5, 5, 5, 5, 0, -0.720211, -0.053349
0.1000, 5, 5, 5, 5, 0, -0.697284, -0.054378
0.2000, 5, 5, 5, 5, 0, -0.689569, -0.163992
0.3000, 5, 5, 5, 5, 0, -0.671885, -0.287062
0.4000, 5, 5, 5, 5, 0, -0.656383, -0.379260
0.5000, 5, 6, 6, 3, 0, -0.629978, -0.398215
0.6000, 5, 7, 5, 3, 0, -0.660616, -0.414368
0.7000, 5, 7, 5, 3, 0, -0.567297, -0.418680
0.8000, 6, 6, 5, 3, 0, -0.582572, -0.468116
0.9000, 7, 6, 4, 3, 0, -0.440288, -0.465463
1.0000, 8, 5, 5, 2, 0, -0.326949, -0.606493
1.1000, 8, 6, 5, 1, 0, -0.182595, -0.601593
1.2000, 8, 6, 5, 1, 0, -0.046152, -0.662600
1.3000, 8, 6, 5, 1, 0, 0.056300, -0.611726
1.4000, 9, 5, 5, 1, 0, 0.271040, -0.590202
1.5000, 9, 6, 4, 1, 0, 0.572614, -0.430150
1.6000, 9, 6, 5, 0, 0, 0.753832, -0.220460
1.7000, 9, 6, 5, 0, 0, 0.902338, -0.164730
1.8000, 9, 6, 5, 0, 0, 0.939701, -0.117934
1.9000, 9, 7, 4, 0, 0, 0.913787, -0.056106
2.0000, 9, 7, 4, 0, 0, 0.977098, 0.013052
2.1000, 9, 7, 4, 0, 0, 0.916186, 0.010639
2.2000, 9, 7, 4, 0, 0, 0.953495, -0.018472
2.3000, 9, 7, 4, 0, 0, 0.970165, -0.067974
2.4000, 9, 7, 4, 0, 0, 0.968420, -0.058760
2.5000, 9, 7, 4, 0, 0, 0.972596, -0.078237
2.6000, 8, 8, 4, 0, 0, 0.951874, -0.004050
2.7000, 9, 7, 4, 0, 0, 0.909089, 0.071500
2.8000, 8, 8, 4, 0, 0, 0.803738, 0.119979
2.9000, 8, 8, 4, 0, 0, 0.722354, 0.243912
3.0000, 8, 8, 4, 0, 0, 0.765279, 0.191139
3.1000, 7, 9, 4, 0, 0, 0.772883, 0.117298
3.2000, 7, 9, 4, 0, 0, 0.772112, 0.090916
3.3000, 7, 9, 3, 1, 0, 0.645381, 0.092451
