timestamp\y, 1, 2, 3, 4, 5, Net X Velocity, Net Y Velocity
4.4000, 6, 5, 3, 5, 1, -0.846709, 0.197830
4.5000, 5, 6, 3, 3, 3, -0.883233, 0.142016
4.6000, 5, 5, 4, 4, 2, -0.881615, 0.005100
4.7000, 5, 5, 4, 4, 2, -0.871487, 0.065747
4.8000, 5, 4, 4, 4, 3, -0.827167, 0.186608
4.9000, 4, 5, 4, 5, 2, -0.868077, 0.084615
5.0000, 4, 5, 4, 5, 2, -0.855294, 0.159238
5.1000, 4, 5, 4, 5, 2, -0.921943, 0.146588
5.2000, 4, 5, 4, 5, 2, -0.923272, 0.154999
5.3000, 4, 5, 4, 5, 2, -0.956384, 0.105930
5.4000, 4, 5, 4, 5, 2, -0.929245, 0.042690
5.5000, 4, 5, 4, 5, 2, -0.852547, 0.089489
5.6000, 4, 5, 4, 5, 2, -0.912962, 0.130183
5.7000, 4, 5, 4, 5, 2, -0.872064, 0.101777
5.8000, 4, 5, 4, 4, 3, -0.855922, 0.178012
5.9000, 4, 5, 4, 4, 3, -0.854648, 0.162498
6.0000, 4, 5, 4, 4, 3, -0.835312, 0.264121
6.1000, 4, 5, 4, 4, 3, -0.783243, 0.392178
6.2000, 4, 5, 4, 4, 3, -0.642519, 0.495341
6.3000, 3, 6, 4, 4, 3, -0.468209, 0.618722
6.4000, 1, 6, 6, 4, 3, -0.372701, 0.635196
6.5000, 1, 6, 4, 6, 3, -0.206570, 0.816682
6.6000, 1, 6, 4, 4, 5, 0.052961, 0.820147
6.7000, 1, 5, 5, 4, 5, 0.221946, 0.732914
6.8000, 0, 5, 6, 4, 5, 0.257634, 0.753977
6.9000, 0, 5, 6, 3, 6, 0.190055, 0.710104
7.0000, 0, 5, 6, 3, 6, 0.093826, 0.753435
7.1000, 0, 5, 4, 5, 6, -0.056066, 0.661695
7.2000, 0, 5, 4, 4, 7, -0.123290, 0.637179
7.3000, 0, 3, 6, 4, 7, -0.174340, 0.713296
7.4000, 0, 2, 7, 4, 7, -0.129976, 0.675561
7.5000, 0, 1, 7, 4, 8, -0.199983, 0.647841
7.6000, 0, 2, 5, 5, 8, -0.200610, 0.510952
7.7000, 0, 2, 4, 6, 8, -0.003940, 0.520052
7.8000, 0, 1, 5, 5, 9, -0.116725, 0.426579
7.9000, 0, 2, 3, 6, 9, -0.046962, 0.385803
8.0000, 0, 2, 3, 6, 9, -0.016013, 0.383500
8.1000, 0, 2, 3, 5, 10, 0.189266, 0.360549
8.2000, 0, 2, 3, 5, 10, 0.207837, 0.293391
8.3000, 0, 2, 3, 5, 10, 0.295194, 0.337629
8.4000, 0, 2, 2, 5, 11, 0.482463, 0.251810
8.5000, 0, 2, 2, 6, 10, 0.431732, 0.168220
8.6000, 0, 2, 1, 6, 11, 0.403346, 0.122970
8.7000, 1, 1, 2, 6, 10, 0.546549, -0.199416
8.8000, 1, 1, 2, 6, 10, 0.559989, -0.356092
8.9000, 1, 1, 2, 7, 9, 0.651955, -0.407008
9.0000, 1, 1, 2, 7, 9, 0.546677, -0.373141
9.1000, 2, 0, 2, 7, 9, 0.495290, -0.444763
9.2000, 2, 0, 2, 8, 8, 0.645418, -0.405978
9.3000, 2, 0, 2, 8, 8, 0.680552, -0.514006
9.4000, 2, 0, 3, 7, 8, 0.641663, -0.528246
9.5000, 2, 0, 3, 9, 6, 0.548218, -0.580838
9.6000, 2, 0, 3, 9, 6, 0.557770, -0.653698
9.7000, 2, 0, 4, 9, 5, 0.547784, -0.699081
9.8000, 2, 1, 4, 9, 4, 0.511289, -0.715070
9.9000, 2, 1, 4, 9, 4, 0.551420, -0.657455
10.0000, 2, 1, 4, 12, 1, 0.532031, -0.713826
10.1000, 2, 1, 4, 12, 1, 0.389158, -0.762941
10.2000, 2, 1, 6, 11, 0, 0.303457, -0.769764
10.3000, 2, 1, 6, 11, 0, 0.240890, -0.810619
10.4000, 2, 2, 7, 9, 0, 0.245115, -0.791392
10.5000, 2, 2, 9, 7, 0, 0.169355, -0.780020
10.6000, 2, 2, 9, 7, 0, 0.149595, -0.826304
10.7000, 2, 2, 10, 6, 0, 0.046903, -0.727071
10.8000, 2, 3, 10, 5, 0, 0.188586, -0.737343
10.9000, 2, 4, 10, 4, 0, 0.152669, -0.709483
11.0000, 2, 4, 10, 4, 0, 0.075190, -0.790016
11.1000, 2, 4, 11, 3, 0, 0.160760, -0.749427
11.2000, 2, 5, 11, 2, 0, 0.265379, -0.775230
11.3000, 3, 6, 10, 1, 0, 0.202453, -0.732953
11.4000, 3, 7, 9, 1, 0, 0.138387, -0.688227
11.5000, 3, 8, 8, 1, 0, 0.001642, -0.646716
11.6000, 3, 8, 8, 1, 0, 0.029022, -0.678211
11.7000, 4, 9, 6, 1, 0, -0.042148, -0.664295
11.8000, 4, 10, 5, 1, 0, -0.035951, -0.687639
11.9000, 4, 11, 5, 0, 0, -0.091667, -0.635276
12.0000, 5, 10, 4, 1, 0, -0.144748, -0.547785
12.1000, 5, 11, 4, 0, 0, -0.162683, -0.640514
12.2000, 5, 11, 4, 0, 0, -0.127922, -0.659593
12.3000, 6, 11, 3, 0, 0, -0.225957, -0.682963
12.4000, 8, 9, 3, 0, 0, -0.188024, -0.596838
12.5000, 9, 8, 3, 0, 0, -0.258521, -0.408855
12.6000, 9, 8, 3, 0, 0, -0.153194, -0.485307
12.7000, 10, 7, 3, 0, 0, -0.297429, -0.563068
12.8000, 10, 8, 2, 0, 0, -0.210922, -0.405244
12.9000, 11, 8, 1, 0, 0, -0.240401, -0.338659
13.0000, 12, 6, 2, 0, 0, -0.487493, -0.208224
13.1000, 12, 6, 2, 0, 0, -0.490682, -0.210953
13.2000, 12, 6, 2, 0, 0, -0.342146, -0.058748
13.3000, 12, 6, 2, 0, 0, -0.385773, 0.004235
13.4000, 12, 6, 2, 0, 0, -0.274281, 0.196925
13.5000, 12, 6, 2, 0, 0, -0.272730, 0.304979
13.6000, 10, 8, 2, 0, 0, -0.274894, 0.347113
13.7000, 10, 7, 3, 0, 0, -0.176894, 0.424800
13.8000, 8, 9, 3, 0, 0, -0.098627, 0.605066
13.9000, 7, 9, 4, 0, 0, -0.066734, 0.643137
14.0000, 7, 9, 4, 0, 0, -0.094467, 0.775788
14.1000, 7, 9, 4, 0, 0, -0.070747, 0.782488
14.2000, 6, 10, 4, 0, 0, -0.145809, 0.896049
14.3000, 4, 11, 4, 1, 0, -0.188432, 0.891883
14.4000, 3, 10, 6, 1, 0, -0.095244, 0.820578
14.5000, 2, 11, 6, 1, 0, -0.121360, 0.923908
14.6000, 2, 11, 5, 2, 0, -0.196862, 0.945917
14.7000, 1, 11, 6, 2, 0, -0.214033, 0.944452
14.8000, 0, 9, 8, 3, 0, -0.230178, 0.904398
14.9000, 0, 8, 9, 3, 0, -0.354090, 0.878694
15.0000, 0, 8, 9, 3, 0, -0.454907, 0.844811
15.1000, 0, 8, 9, 3, 0, -0.472292, 0.847928
15.2000, 0, 7, 9, 4, 0, -0.468851, 0.819267
15.3000, 0, 7, 9, 4, 0, -0.454697, 0.840717
15.4000, 0, 5, 11, 3, 1, -0.627180, 0.716780
15.5000, 0, 5, 9, 5, 1, -0.674438, 0.617083
15.6000, 0, 4, 9, 5, 2, -0.753951, 0.618887
15.7000, 0, 2, 11, 5, 2, -0.803184, 0.543965
15.8000, 0, 2, 11, 5, 2, -0.726931, 0.535420
15.9000, 0, 2, 11, 5, 2, -0.715494, 0.520272
16.0000, 0, 2, 11, 5, 2, -0.684710, 0.595856
16.1000, 0, 2, 8, 7, 3, -0.727548, 0.547626
16.2000, 0, 2, 8, 7, 3, -0.694859, 0.362160
16.3000, 0, 2, 8, 7, 3, -0.705629, 0.388303
16.4000, 0, 2, 8, 7, 3, -0.622510, 0.433617
16.5000, 0, 2, 6, 9, 3, -0.519678, 0.440946
16.6000, 0, 2, 6, 9, 3, -0.504972, 0.463513
16.7000, 0, 2, 6, 8, 4, -0.367285, 0.532062
16.8000, 0, 2, 6, 8, 4, -0.148978, 0.596620
16.9000, 0, 2, 5, 8, 5, -0.118911, 0.522081
17.0000, 0, 2, 4, 8, 6, 0.003531, 0.590923
