timestamp\y, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, Net X Velocity, Net Y Velocity
270.1000, 205, 1, 1, 1, 0, 3, 1, 1, 0, 2, 0, 1, 2, 2, 1, 2, 1, 0, 0, 176, 0.000016, -0.000242
280.1000, 205, 1, 2, 0, 1, 2, 1, 1, 1, 1, 0, 1, 2, 2, 1, 0, 3, 0, 0, 176, 0.000016, -0.000242
290.1000, 205, 1, 2, 0, 1, 2, 1, 1, 1, 1, 0, 0, 3, 2, 1, 0, 3, 0, 0, 176, -0.000017, -0.000242
300.1000, 206, 0, 2, 1, 0, 2, 1, 1, 1, 1, 0, 0, 3, 2, 1, 0, 2, 1, 0, 176, -0.000017, -0.000242
310.0000, 206, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 2, 1, 0, 2, 1, 0, 176, -0.000035, -0.000146
320.0000, 206, 1, 2, 0, 1, 1, 1, 1, 2, 0, 0, 0, 2, 3, 0, 1, 2, 0, 1, 176, -0.000010, -0.000146
330.0000, 207, 1, 1, 0, 1, 1, 1, 1, 2, 0, 0, 1, 1, 3, 0, 1, 2, 0, 1, 176, -0.000010, -0.000146
340.0000, 207, 2, 0, 0, 1, 1, 1, 2, 1, 0, 0, 1, 1, 3, 0, 1, 1, 1, 0, 177, -0.000010, -0.000044
350.0000, 207, 2, 0, 0, 1, 1, 0, 3, 1, 0, 0, 1, 1, 3, 0, 1, 1, 1, 0, 177, -0.000010, -0.000162
360.0000, 208, 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 1, 1, 2, 1, 1, 1, 1, 0, 177, -0.000010, -0.000162
370.0000, 208, 1, 0, 1, 0, 1, 0, 4, 0, 0, 0, 1, 1, 2, 1, 1, 1, 1, 0, 177, -0.000010, -0.000044
380.0000, 209, 0, 0, 1, 0, 1, 0, 4, 0, 0, 0, 1, 1, 2, 1, 1, 1, 1, 0, 177, -0.000010, -0.000044
390.0000, 209, 0, 0, 1, 0, 1, 1, 3, 0, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 177, -0.000010, -0.000044
400.0000, 209, 0, 0, 1, 0, 1, 1, 3, 0, 0, 0, 1, 1, 2, 0, 2, 1, 0, 1, 177, -0.000010, -0.000044
410.0000, 209, 0, 0, 1, 0, 1, 1, 3, 0, 0, 1, 0, 1, 2, 0, 2, 1, 0, 1, 177, -0.000010, 0.000000
420.0000, 209, 0, 1, 0, 1, 0, 2, 2, 0, 0, 1, 0, 1, 2, 0, 2, 1, 0, 1, 177, -0.000010, 0.000000
430.0000, 209, 0, 1, 0, 1, 0, 2, 1, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 177, -0.000010, 0.000000
440.0000, 209, 0, 1, 0, 1, 0, 2, 1, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 0, 178, -0.000010, 0.000000
450.0000, 209, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 0, 178, -0.000010, 0.000000
460.0000, 209, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 0, 178, -0.000010, 0.000000
470.0000, 209, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 1, 0, 178, -0.000010, -0.000047
480.0000, 209, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 2, 0, 178, -0.000010, -0.000047
490.0000, 209, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 2, 0, 178, -0.000010, -0.000047
500.0000, 209, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2, 0, 1, 1, 0, 1, 1, 178, -0.000010, -0.000047
510.0000, 209, 1, 0, 0, 3, 0, 0, 1, 0, 2, 0, 0, 2, 0, 1, 1, 0, 1, 1, 178, -0.000010, -0.000047
520.0000, 209, 1, 0, 0, 3, 0, 0, 1, 0, 2, 0, 0, 2, 0, 1, 1, 0, 1, 1, 178, -0.000010, -0.000047
530.0000, 209, 1, 0, 0, 3, 0, 0, 0, 1, 2, 0, 0, 2, 0, 1, 1, 0, 1, 1, 178, -0.000010, -0.000047
540.0000, 210, 0, 0, 0, 3, 0, 0, 0, 1, 2, 0, 0, 2, 0, 1, 1, 0, 1, 0, 179, -0.000010, -0.000047
550.0000, 210, 0, 0, 0, 3, 0, 0, 0, 1, 2, 0, 0, 2, 0, 1, 1, 0, 0, 1, 179, -0.000010, -0.000047
560.0000, 210, 0, 0, 1, 2, 0, 0, 0, 2, 1, 0, 0, 2, 0, 1, 1, 0, 0, 1, 179, -0.000010, -0.000072
570.0000, 210, 0, 0, 2, 1, 0, 0, 0, 2, 1, 0, 0, 2, 0, 2, 0, 0, 0, 1, 179, 0.000000, -0.000072
580.0000, 210, 0, 0, 2, 1, 0, 0, 0, 2, 1, 0, 0, 2, 0, 2, 0, 0, 0, 1, 179, 0.000000, -0.000072
590.0000, 210, 0, 0, 2, 1, 0, 0, 0, 2, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 179, 0.000000, -0.000072
600.0000, 210, 0, 1, 1, 1, 0, 0, 0, 2, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 179, 0.000000, -0.000072
610.0000, 210, 0, 1, 1, 1, 0, 0, 0, 2, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 179, 0.000000, -0.000072
620.0000, 210, 0, 1, 1, 1, 0, 0, 0, 2, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 179, 0.000000, -0.000072
630.0000, 210, 0, 2, 0, 1, 0, 0, 0, 2, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 180, 0.000000, -0.000072
640.0000, 210, 0, 2, 0, 1, 0, 0, 1, 1, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 180, 0.000000, -0.000072
650.0000, 210, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 180, 0.000000, -0.000072
660.0000, 210, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 180, 0.000000, -0.000106
670.0000, 210, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 180, 0.000000, -0.000106
680.0000, 210, 2, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 180, 0.000000, -0.000106
690.0000, 210, 2, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 180, 0.000000, -0.000106
700.0000, 211, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 180, 0.000000, -0.000106
710.0000, 211, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 180, 0.000000, -0.000106
720.0000, 211, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 180, 0.000000, -0.000052
730.0000, 211, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 180, 0.000000, -0.000052
740.0000, 212, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 2, 1, 0, 0, 0, 0, 180, 0.000000, -0.000052
750.0000, 212, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 180, 0.000000, -0.000052
760.0000, 212, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 180, 0.000000, -0.000052
770.0000, 212, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
780.0000, 212, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 2, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
790.0000, 212, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
800.0000, 212, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
810.0000, 212, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
820.0000, 212, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
830.0000, 212, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
840.0000, 212, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
850.0000, 212, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
860.0000, 212, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
870.0000, 212, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
880.0000, 212, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
890.0000, 212, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
900.0000, 212, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 180, 0.000000, -0.000009
910.0000, 212, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 180, 0.000000, -0.000009
920.0000, 212, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 180, 0.000000, -0.000009
930.0000, 212, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 180, 0.000000, -0.000009
940.0000, 212, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 180, 0.000000, -0.000009
950.0000, 212, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 180, 0.000000, -0.000009
960.0000, 212, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 180, 0.000000, -0.000009
970.0000, 212, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 180, 0.000000, -0.000009
980.0000, 212, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 180, 0.000000, -0.000009
990.0000, 212, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 180, 0.000000, -0.000009
1000.0000, 212, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 180, 0.000000, -0.000009
