timestamp\y, 1, 2, 3, 4, 5, Net X Velocity, Net Y Velocity
0.0000, 5, 5, 5, 5, 0, -0.636247, 0.059369
0.1000, 5, 5, 5, 5, 0, -0.633622, 0.318590
0.2000, 5, 5, 5, 5, 0, -0.639504, 0.525058
0.3000, 5, 5, 5, 5, 0, -0.522023, 0.662070
0.4000, 5, 5, 5, 5, 0, -0.435420, 0.795376
0.5000, 3, 5, 7, 5, 0, -0.316955, 0.887604
0.6000, 1, 7, 5, 6, 1, -0.244033, 0.919057
0.7000, 1, 5, 6, 6, 2, -0.183119, 0.931405
0.8000, 1, 5, 5, 7, 2, -0.057672, 0.953721
0.9000, 0, 6, 5, 6, 3, -0.040983, 0.951300
1.0000, 0, 5, 6, 5, 4, -0.048962, 0.953296
1.1000, 0, 5, 5, 6, 4, -0.073739, 0.945223
1.2000, 0, 5, 5, 6, 4, 0.021249, 0.977781
1.3000, 0, 5, 5, 5, 5, 0.075722, 0.925388
1.4000, 0, 5, 5, 5, 5, 0.078422, 0.872212
1.5000, 0, 3, 5, 7, 5, 0.086295, 0.826882
1.6000, 0, 4, 4, 6, 6, 0.104379, 0.682851
1.7000, 0, 2, 4, 6, 8, 0.023890, 0.673316
1.8000, 0, 2, 4, 5, 9, -0.006880, 0.624786
1.9000, 0, 1, 5, 5, 9, 0.013035, 0.458494
2.0000, 0, 2, 4, 5, 9, 0.011879, 0.294084
2.1000, 0, 2, 3, 6, 9, 0.183119, 0.310869
2.2000, 0, 2, 3, 5, 10, 0.352995, 0.364332
2.3000, 0, 2, 3, 5, 10, 0.450356, 0.312346
2.4000, 0, 2, 3, 5, 10, 0.459705, 0.184293
2.5000, 0, 2, 3, 5, 10, 0.597308, 0.289880
2.6000, 1, 1, 3, 4, 11, 0.587030, 0.238836
2.7000, 1, 1, 3, 3, 12, 0.692914, 0.143968
2.8000, 1, 1, 2, 3, 13, 0.648940, 0.076721
2.9000, 1, 1, 2, 3, 13, 0.637555, -0.253424
3.0000, 2, 0, 3, 2, 13, 0.592796, -0.369749
3.1000, 2, 0, 3, 4, 11, 0.600916, -0.435896
3.2000, 2, 1, 2, 5, 10, 0.390535, -0.592890
3.3000, 2, 1, 2, 6, 9, 0.414423, -0.733988
3.4000, 2, 1, 2, 6, 9, 0.376721, -0.703933
3.5000, 2, 1, 2, 8, 7, 0.375735, -0.784537
3.6000, 2, 1, 2, 9, 6, 0.299560, -0.786211
3.7000, 2, 2, 1, 10, 5, 0.245258, -0.750085
3.8000, 2, 2, 2, 11, 3, 0.261767, -0.743401
3.9000, 2, 2, 2, 11, 3, 0.191112, -0.804630
4.0000, 2, 2, 2, 12, 2, 0.119265, -0.799007
4.1000, 2, 2, 3, 12, 1, 0.092234, -0.805673
4.2000, 2, 3, 4, 10, 1, 0.098503, -0.794559
4.3000, 2, 3, 5, 10, 0, 0.079194, -0.762654
4.4000, 3, 2, 6, 9, 0, 0.160095, -0.662442
4.5000, 3, 2, 6, 9, 0, 0.159660, -0.682133
4.6000, 3, 2, 7, 8, 0, 0.241618, -0.753783
4.7000, 3, 2, 8, 7, 0, 0.245601, -0.638573
4.8000, 3, 2, 11, 4, 0, 0.293418, -0.699470
4.9000, 3, 3, 10, 4, 0, 0.336773, -0.681580
5.0000, 3, 3, 11, 3, 0, 0.388413, -0.539968
5.1000, 3, 4, 11, 2, 0, 0.432842, -0.399699
5.2000, 3, 4, 11, 2, 0, 0.572770, -0.339550
5.3000, 2, 7, 9, 2, 0, 0.445766, -0.450999
5.4000, 2, 7, 9, 2, 0, 0.451899, -0.255362
5.5000, 2, 7, 9, 2, 0, 0.395730, -0.271446
5.6000, 2, 7, 9, 2, 0, 0.317937, -0.312542
5.7000, 3, 6, 9, 2, 0, 0.417699, -0.518904
5.8000, 3, 6, 9, 2, 0, 0.488357, -0.431857
5.9000, 3, 9, 7, 1, 0, 0.361090, -0.524223
6.0000, 3, 9, 7, 1, 0, 0.098809, -0.486092
6.1000, 3, 8, 8, 1, 0, 0.017651, -0.365602
6.2000, 3, 9, 8, 0, 0, 0.034787, -0.523573
6.3000, 5, 6, 8, 1, 0, -0.022613, -0.366078
6.4000, 5, 8, 6, 1, 0, -0.022400, -0.414743
6.5000, 5, 8, 6, 1, 0, -0.073426, -0.485598
6.6000, 5, 8, 6, 1, 0, -0.279281, -0.596134
6.7000, 6, 8, 5, 1, 0, -0.336634, -0.480360
6.8000, 6, 8, 5, 1, 0, -0.296983, -0.571959
6.9000, 8, 6, 5, 1, 0, -0.261731, -0.365252
7.0000, 9, 6, 4, 1, 0, -0.183180, -0.294281
7.1000, 9, 6, 4, 1, 0, -0.293279, -0.323618
7.2000, 9, 6, 4, 1, 0, -0.397353, -0.270907
7.3000, 9, 7, 4, 0, 0, -0.318396, -0.118758
7.4000, 9, 7, 4, 0, 0, -0.495394, -0.180155
7.5000, 9, 8, 3, 0, 0, -0.656854, -0.143032
7.6000, 9, 7, 4, 0, 0, -0.600061, -0.227776
7.7000, 9, 8, 3, 0, 0, -0.550745, -0.171729
7.8000, 9, 8, 3, 0, 0, -0.510054, -0.111837
7.9000, 9, 8, 3, 0, 0, -0.479170, -0.067063
8.0000, 9, 8, 3, 0, 0, -0.358300, -0.126052
8.1000, 9, 8, 3, 0, 0, -0.296356, -0.022096
8.2000, 9, 8, 3, 0, 0, -0.445058, 0.104688
8.3000, 9, 8, 2, 1, 0, -0.456858, 0.195530
8.4000, 8, 9, 2, 1, 0, -0.607061, 0.329304
8.5000, 8, 9, 2, 1, 0, -0.581729, 0.389500
8.6000, 8, 7, 4, 1, 0, -0.663495, 0.524436
8.7000, 8, 7, 4, 1, 0, -0.699443, 0.641187
8.8000, 7, 8, 4, 1, 0, -0.696526, 0.539725
8.9000, 5, 10, 4, 1, 0, -0.661153, 0.511932
