timestamp\y, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, Net X Velocity, Net Y Velocity
0.0000, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.070650, 0.029054
1.1000, 10, 12, 11, 9, 10, 8, 11, 10, 13, 12, 12, 10, 8, 8, 6, 10, 10, 10, 9, 9, 9, 11, 9, 11, 3, 9, 10, 10, 10, 10, 10, 11, 10, 10, 11, 10, 10, 9, 10, 10, 10, 10, 10, 10, 11, 12, 11, 11, 11, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.199943, 0.246379
2.0000, 10, 17, 8, 12, 9, 11, 11, 8, 14, 12, 9, 8, 11, 10, 9, 10, 10, 4, 7, 10, 9, 10, 10, 7, 4, 10, 10, 9, 4, 11, 10, 8, 11, 8, 11, 12, 10, 8, 10, 10, 10, 11, 10, 11, 10, 11, 11, 11, 14, 10, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.173758, 0.020628
3.0000, 11, 16, 10, 10, 11, 12, 10, 13, 12, 10, 10, 11, 12, 10, 9, 11, 3, 7, 10, 6, 13, 8, 7, 8, 5, 6, 9, 8, 10, 5, 9, 9, 10, 9, 9, 12, 11, 8, 5, 10, 10, 9, 13, 10, 9, 13, 10, 9, 13, 12, 11, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.192414, -0.256544
4.0000, 12, 16, 11, 10, 12, 11, 13, 11, 14, 11, 13, 10, 12, 9, 10, 5, 7, 9, 6, 11, 9, 7, 8, 7, 5, 8, 9, 8, 6, 9, 10, 8, 5, 10, 9, 11, 10, 9, 2, 11, 9, 10, 11, 9, 9, 11, 9, 10, 11, 11, 10, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.205077, -0.539629
5.1000, 13, 16, 10, 10, 13, 14, 11, 14, 14, 12, 12, 14, 10, 9, 8, 6, 9, 6, 10, 6, 11, 6, 7, 6, 9, 8, 8, 5, 9, 11, 8, 4, 11, 8, 10, 10, 11, 3, 9, 9, 10, 6, 9, 9, 8, 10, 8, 8, 9, 11, 9, 11, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.158334, -0.763657
6.1000, 14, 16, 9, 11, 14, 12, 14, 13, 13, 13, 12, 15, 11, 8, 10, 9, 6, 7, 9, 7, 10, 3, 8, 10, 8, 7, 6, 8, 11, 9, 4, 8, 11, 9, 8, 12, 5, 7, 10, 9, 4, 11, 11, 7, 7, 10, 6, 9, 10, 9, 8, 11, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.021970, -0.928998
7.1000, 15, 15, 11, 13, 11, 13, 12, 13, 14, 12, 14, 16, 10, 11, 12, 5, 8, 8, 9, 7, 6, 6, 10, 9, 8, 4, 9, 9, 9, 6, 8, 9, 9, 10, 7, 8, 9, 8, 10, 3, 10, 12, 9, 5, 9, 10, 7, 10, 9, 9, 10, 7, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.135982, -0.902253
8.1000, 17, 13, 14, 12, 12, 12, 11, 15, 15, 10, 13, 16, 10, 11, 12, 7, 11, 9, 7, 3, 10, 8, 9, 8, 6, 7, 10, 8, 6, 9, 8, 8, 11, 8, 5, 10, 9, 7, 6, 9, 11, 10, 8, 7, 9, 10, 7, 10, 9, 9, 8, 5, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.322168, -0.759627
9.1000, 15, 12, 14, 13, 14, 12, 13, 14, 16, 13, 13, 14, 8, 10, 14, 9, 11, 9, 3, 10, 8, 7, 8, 9, 8, 7, 10, 5, 9, 9, 7, 10, 9, 6, 7, 10, 8, 5, 10, 10, 9, 9, 10, 6, 10, 8, 7, 12, 8, 9, 4, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.427740, -0.578068
