timestamp\y, 1, 2, 3, 4, 5, Net X Velocity, Net Y Velocity
0.0000, 5, 5, 5, 5, 0, -0.171448, 0.285695
0.1000, 5, 5, 5, 5, 0, -0.192203, 0.500251
0.2000, 5, 5, 5, 5, 0, -0.234314, 0.639378
0.3000, 5, 5, 5, 5, 0, -0.240305, 0.748602
0.4000, 5, 5, 5, 5, 0, -0.105835, 0.882897
0.5000, 3, 5, 4, 4, 4, -0.065977, 0.925807
0.6000, 3, 5, 3, 4, 5, -0.105972, 0.953123
0.7000, 3, 4, 3, 5, 5, -0.181154, 0.947645
0.8000, 2, 5, 3, 5, 5, -0.139365, 0.944592
0.9000, 2, 5, 3, 5, 5, -0.181682, 0.948956
1.0000, 0, 7, 3, 5, 5, -0.066208, 0.968518
1.1000, 0, 6, 4, 5, 5, -0.065597, 0.880577
1.2000, 0, 5, 5, 5, 5, 0.009751, 0.723309
1.3000, 0, 5, 5, 5, 5, -0.000354, 0.735306
1.4000, 0, 5, 5, 5, 5, -0.085391, 0.724454
1.5000, 0, 3, 5, 4, 8, -0.120122, 0.730360
