timestamp\y, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Net X Velocity, Net Y Velocity
0.0000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.510121, -0.139479
0.1000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.630762, 0.040365
0.2000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.755193, 0.137010
0.3000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.782072, 0.281481
0.4000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.786468, 0.387876
0.5000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.738607, 0.527983
0.6000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, -0.641961, 0.598637
0.7000, 8, 11, 1, 0, 0, 0, 0, 0, 0, 0, -0.622179, 0.684311
0.8000, 8, 9, 3, 0, 0, 0, 0, 0, 0, 0, -0.541441, 0.723826
0.9000, 7, 9, 4, 0, 0, 0, 0, 0, 0, 0, -0.523203, 0.741722
1.0000, 6, 10, 4, 0, 0, 0, 0, 0, 0, 0, -0.500635, 0.786022
1.1000, 6, 10, 4, 0, 0, 0, 0, 0, 0, 0, -0.395192, 0.831711
1.2000, 4, 11, 5, 0, 0, 0, 0, 0, 0, 0, -0.310668, 0.885869
1.3000, 3, 11, 6, 0, 0, 0, 0, 0, 0, 0, -0.260525, 0.904067
1.4000, 2, 10, 8, 0, 0, 0, 0, 0, 0, 0, -0.211450, 0.922745
1.5000, 2, 10, 8, 0, 0, 0, 0, 0, 0, 0, -0.193308, 0.942192
1.6000, 0, 11, 9, 0, 0, 0, 0, 0, 0, 0, -0.164797, 0.932753
1.7000, 0, 11, 9, 0, 0, 0, 0, 0, 0, 0, -0.156670, 0.915937
1.8000, 0, 9, 8, 3, 0, 0, 0, 0, 0, 0, -0.192464, 0.907250
1.9000, 0, 7, 10, 3, 0, 0, 0, 0, 0, 0, -0.015958, 0.959614
2.0000, 0, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0.081517, 0.964457
2.1000, 0, 6, 10, 4, 0, 0, 0, 0, 0, 0, 0.074123, 0.968293
2.2000, 0, 6, 9, 5, 0, 0, 0, 0, 0, 0, 0.252821, 0.944264
2.3000, 0, 5, 10, 5, 0, 0, 0, 0, 0, 0, 0.267989, 0.927006
2.4000, 0, 4, 9, 7, 0, 0, 0, 0, 0, 0, 0.359326, 0.909088
2.5000, 0, 5, 8, 7, 0, 0, 0, 0, 0, 0, 0.346627, 0.815053
2.6000, 0, 3, 9, 8, 0, 0, 0, 0, 0, 0, 0.337309, 0.911841
2.7000, 0, 3, 9, 8, 0, 0, 0, 0, 0, 0, 0.344636, 0.704587
2.8000, 0, 1, 10, 9, 0, 0, 0, 0, 0, 0, 0.417199, 0.876847
2.9000, 0, 1, 10, 6, 3, 0, 0, 0, 0, 0, 0.373695, 0.799907
3.0000, 0, 2, 6, 9, 3, 0, 0, 0, 0, 0, 0.469927, 0.668858
3.1000, 0, 1, 7, 9, 3, 0, 0, 0, 0, 0, 0.655195, 0.654380
3.2000, 0, 2, 6, 9, 3, 0, 0, 0, 0, 0, 0.740041, 0.428915
3.3000, 0, 2, 6, 9, 3, 0, 0, 0, 0, 0, 0.887990, 0.292945
3.4000, 0, 2, 6, 9, 3, 0, 0, 0, 0, 0, 0.933161, 0.241736
3.5000, 0, 2, 6, 9, 3, 0, 0, 0, 0, 0, 0.931420, 0.248001
3.6000, 0, 2, 5, 10, 3, 0, 0, 0, 0, 0, 0.910087, 0.121778
3.7000, 0, 2, 5, 10, 3, 0, 0, 0, 0, 0, 0.905175, -0.021495
3.8000, 0, 1, 6, 10, 3, 0, 0, 0, 0, 0, 0.873348, -0.231655
3.9000, 0, 2, 5, 10, 3, 0, 0, 0, 0, 0, 0.749569, -0.358477
