timestamp\y, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Net X Velocity, Net Y Velocity
0.0000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0.084843, 0.037866
0.1000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0.268365, 0.078752
0.2000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0.328045, 0.154611
0.3000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0.395717, 0.185467
0.4000, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0.465226, 0.242471
0.5000, 9, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0.381347, 0.294549
0.6000, 9, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0.431157, 0.273912
0.7000, 9, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0.432136, 0.334062
0.8000, 9, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0.372010, 0.211128
0.9000, 9, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0.420153, 0.131683
1.0000, 8, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0.604934, -0.004596
1.1000, 8, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0.612730, -0.069968
1.2000, 8, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0.531502, 0.094842
1.3000, 7, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0.580093, 0.231108
1.4000, 6, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0.495705, 0.206311
1.5000, 6, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0.556302, 0.240564
1.6000, 6, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0.456707, 0.187899
1.7000, 6, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0.521852, 0.143790
1.8000, 6, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0.556120, 0.146542
1.9000, 6, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0.554821, 0.117995
2.0000, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0.631340, 0.209204
2.1000, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0.462090, 0.217494
2.2000, 6, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0.630558, 0.306882
2.3000, 6, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0.644123, 0.358763
2.4000, 5, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0.570327, 0.299749
2.5000, 5, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0.606026, 0.305451
2.6000, 5, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0.588344, 0.360715
2.7000, 5, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0.500304, 0.248788
2.8000, 5, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0.360902, 0.257482
2.9000, 4, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0.410129, 0.400030
3.0000, 4, 10, 6, 0, 0, 0, 0, 0, 0, 0, 0.461023, 0.546588
3.1000, 3, 10, 7, 0, 0, 0, 0, 0, 0, 0, 0.437950, 0.563078
3.2000, 3, 10, 7, 0, 0, 0, 0, 0, 0, 0, 0.405438, 0.515775
3.3000, 2, 10, 6, 2, 0, 0, 0, 0, 0, 0, 0.458198, 0.573860
3.4000, 1, 11, 6, 2, 0, 0, 0, 0, 0, 0, 0.396804, 0.505969
3.5000, 1, 10, 7, 2, 0, 0, 0, 0, 0, 0, 0.466025, 0.455150
3.6000, 1, 10, 7, 2, 0, 0, 0, 0, 0, 0, 0.446609, 0.350638
3.7000, 1, 9, 8, 2, 0, 0, 0, 0, 0, 0, 0.449632, 0.319514
3.8000, 1, 9, 8, 2, 0, 0, 0, 0, 0, 0, 0.434854, 0.356337
3.9000, 1, 9, 7, 3, 0, 0, 0, 0, 0, 0, 0.422613, 0.345344
4.0000, 1, 9, 7, 3, 0, 0, 0, 0, 0, 0, 0.294236, 0.326994
4.1000, 1, 9, 7, 3, 0, 0, 0, 0, 0, 0, 0.371080, 0.447101
4.2000, 0, 10, 7, 3, 0, 0, 0, 0, 0, 0, 0.383077, 0.277673
4.3000, 1, 9, 6, 3, 1, 0, 0, 0, 0, 0, 0.264254, 0.172456
4.4000, 2, 8, 6, 3, 1, 0, 0, 0, 0, 0, 0.324894, -0.049679
4.5000, 2, 8, 6, 2, 2, 0, 0, 0, 0, 0, 0.419349, 0.026589
4.6000, 3, 8, 5, 2, 2, 0, 0, 0, 0, 0, 0.496417, 0.021188
4.7000, 3, 8, 5, 2, 2, 0, 0, 0, 0, 0, 0.469153, -0.072794
4.8000, 3, 8, 5, 2, 2, 0, 0, 0, 0, 0, 0.466874, -0.132783
4.9000, 3, 8, 5, 2, 2, 0, 0, 0, 0, 0, 0.352782, -0.229160
5.0000, 3, 8, 5, 2, 2, 0, 0, 0, 0, 0, 0.360957, -0.246318
5.1000, 3, 8, 5, 2, 2, 0, 0, 0, 0, 0, 0.314791, -0.464046
5.2000, 3, 9, 4, 2, 2, 0, 0, 0, 0, 0, 0.339994, -0.633955
5.3000, 4, 8, 4, 2, 2, 0, 0, 0, 0, 0, 0.368109, -0.577056
