timestamp\y, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, Net X Velocity, Net Y Velocity
0.0000, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.201982, -0.134636
1.1000, 10, 13, 8, 7, 12, 10, 6, 9, 6, 9, 10, 10, 14, 10, 10, 15, 10, 11, 13, 8, 14, 14, 9, 11, 8, 9, 12, 10, 11, 10, 9, 11, 11, 9, 8, 10, 10, 12, 7, 9, 9, 6, 10, 6, 4, 13, 10, 10, 11, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.128808, -0.121414
2.0000, 10, 13, 12, 9, 10, 7, 9, 10, 2, 10, 8, 10, 9, 10, 9, 12, 12, 10, 13, 11, 10, 15, 10, 10, 15, 9, 10, 15, 11, 12, 11, 10, 9, 9, 12, 10, 10, 8, 10, 9, 9, 1, 9, 9, 7, 11, 6, 10, 10, 10, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.268355, -0.107352
3.0000, 10, 13, 12, 10, 11, 10, 11, 4, 8, 10, 10, 7, 8, 10, 7, 12, 11, 7, 10, 11, 8, 14, 11, 10, 12, 11, 9, 16, 10, 11, 16, 10, 9, 14, 11, 12, 12, 11, 11, 8, 2, 9, 8, 4, 10, 10, 9, 8, 11, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.405020, -0.105423
4.0000, 10, 13, 12, 11, 12, 10, 11, 7, 10, 8, 9, 9, 8, 10, 7, 9, 10, 11, 10, 10, 10, 12, 9, 7, 9, 11, 8, 13, 11, 9, 15, 11, 8, 14, 12, 11, 17, 8, 8, 12, 8, 4, 14, 5, 10, 13, 8, 10, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.423885, -0.057251
5.1000, 10, 11, 10, 14, 10, 10, 13, 10, 9, 7, 11, 9, 8, 9, 13, 10, 9, 10, 10, 9, 10, 11, 7, 11, 9, 10, 11, 9, 10, 11, 12, 9, 9, 12, 10, 9, 12, 10, 8, 13, 7, 8, 10, 8, 5, 16, 9, 9, 12, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.336627, -0.108160
6.1000, 6, 10, 10, 15, 9, 8, 13, 10, 8, 14, 8, 8, 10, 12, 10, 13, 11, 14, 7, 9, 10, 9, 10, 11, 9, 9, 11, 10, 8, 11, 10, 12, 11, 10, 12, 13, 9, 8, 9, 9, 6, 8, 7, 8, 5, 10, 12, 8, 10, 10, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.194704, -0.071953
7.1000, 0, 8, 9, 16, 9, 8, 16, 9, 8, 13, 8, 8, 14, 9, 8, 17, 10, 10, 13, 9, 9, 15, 9, 11, 10, 11, 9, 10, 10, 11, 13, 8, 11, 12, 13, 11, 9, 10, 8, 9, 8, 7, 9, 4, 7, 12, 9, 6, 11, 7, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.024906, 0.019637
8.1000, 0, 2, 8, 16, 10, 7, 17, 9, 9, 13, 8, 5, 15, 8, 10, 15, 10, 8, 14, 10, 8, 18, 8, 10, 13, 10, 9, 15, 10, 11, 14, 11, 10, 13, 12, 11, 11, 13, 8, 8, 8, 9, 4, 8, 12, 6, 9, 9, 9, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.119952, 0.297295
9.1000, 0, 2, 4, 14, 10, 6, 17, 8, 10, 13, 8, 8, 15, 7, 9, 12, 11, 9, 14, 11, 7, 16, 10, 9, 15, 9, 10, 13, 11, 9, 15, 14, 7, 16, 13, 8, 18, 11, 9, 11, 10, 8, 8, 10, 8, 9, 10, 9, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.254461, 0.559237
