timestamp\y, 1, 2, 3, 4, 5, Net X Velocity, Net Y Velocity
0.0000, 5, 5, 5, 5, 0, -0.194608, 0.057593
0.1000, 5, 5, 5, 5, 0, -0.202338, 0.279882
0.2000, 5, 5, 5, 5, 0, -0.392569, 0.508321
0.3000, 5, 5, 5, 5, 0, -0.512835, 0.497511
0.4000, 5, 5, 5, 5, 0, -0.568718, 0.471454
0.5000, 5, 5, 5, 4, 1, -0.584807, 0.444454
0.6000, 5, 5, 3, 4, 3, -0.643790, 0.353692
0.7000, 5, 5, 3, 3, 4, -0.558485, 0.307382
0.8000, 5, 5, 2, 4, 4, -0.577262, 0.156028
0.9000, 5, 5, 2, 4, 4, -0.590364, 0.039329
1.0000, 5, 5, 2, 4, 4, -0.552742, -0.115188
1.1000, 6, 4, 2, 4, 4, -0.552777, -0.275972
1.2000, 6, 4, 4, 2, 4, -0.523166, -0.391310
1.3000, 7, 3, 5, 1, 4, -0.476248, -0.488504
1.4000, 8, 2, 5, 1, 4, -0.319469, -0.516827
1.5000, 8, 2, 5, 1, 4, -0.256220, -0.626807
1.6000, 8, 2, 5, 3, 2, -0.274309, -0.503950
1.7000, 8, 2, 5, 5, 0, -0.272993, -0.479401
1.8000, 8, 2, 5, 5, 0, -0.287607, -0.475305
1.9000, 8, 3, 4, 5, 0, -0.274795, -0.426407
2.0000, 8, 3, 4, 5, 0, -0.313661, -0.457055
2.1000, 8, 3, 4, 5, 0, -0.367331, -0.410784
2.2000, 7, 5, 3, 5, 0, -0.310845, -0.450767
2.3000, 8, 4, 3, 5, 0, -0.327927, -0.359328
2.4000, 8, 4, 3, 5, 0, -0.294181, -0.367366
2.5000, 8, 5, 2, 5, 0, -0.231686, -0.524171
2.6000, 9, 4, 5, 2, 0, -0.261309, -0.503036
2.7000, 9, 6, 3, 2, 0, -0.201931, -0.532396
2.8000, 9, 6, 4, 1, 0, -0.102069, -0.461465
2.9000, 9, 6, 5, 0, 0, -0.026623, -0.455691
3.0000, 10, 5, 5, 0, 0, 0.055037, -0.352294
3.1000, 10, 5, 5, 0, 0, 0.015097, -0.279449
3.2000, 10, 5, 5, 0, 0, 0.059839, -0.240108
3.3000, 10, 5, 5, 0, 0, 0.019930, -0.146587
3.4000, 10, 5, 5, 0, 0, 0.034753, -0.093649
3.5000, 10, 5, 5, 0, 0, 0.049651, -0.086743
3.6000, 10, 5, 5, 0, 0, 0.034578, -0.036116
3.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
3.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
3.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
4.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
4.1000, 10, 5, 5, 0, 0, 0.000000, 0.000000
4.2000, 10, 5, 5, 0, 0, 0.000000, 0.000000
4.3000, 10, 5, 5, 0, 0, 0.000000, 0.000000
4.4000, 10, 5, 5, 0, 0, 0.000000, 0.000000
4.5000, 10, 5, 5, 0, 0, 0.000000, 0.000000
4.6000, 10, 5, 5, 0, 0, 0.000000, 0.000000
4.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
4.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
4.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
5.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
5.1000, 10, 5, 5, 0, 0, 0.000000, 0.000000
5.2000, 10, 5, 5, 0, 0, 0.000000, 0.000000
5.3000, 10, 5, 5, 0, 0, 0.000000, 0.000000
5.4000, 10, 5, 5, 0, 0, 0.000000, 0.000000
5.5000, 10, 5, 5, 0, 0, 0.000000, 0.000000
5.6000, 10, 5, 5, 0, 0, 0.000000, 0.000000
5.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
5.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
5.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
6.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
6.1000, 10, 5, 5, 0, 0, 0.000000, 0.000000
6.2000, 10, 5, 5, 0, 0, 0.000000, 0.000000
6.3000, 10, 5, 5, 0, 0, 0.000000, 0.000000
6.4000, 10, 5, 5, 0, 0, 0.000000, 0.000000
6.5000, 10, 5, 5, 0, 0, 0.000000, 0.000000
6.6000, 10, 5, 5, 0, 0, 0.000000, 0.000000
6.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
6.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
6.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
7.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
7.1000, 10, 5, 5, 0, 0, 0.000000, 0.000000
7.2000, 10, 5, 5, 0, 0, 0.000000, 0.000000
7.3000, 10, 5, 5, 0, 0, 0.000000, 0.000000
7.4000, 10, 5, 5, 0, 0, 0.000000, 0.000000
7.5000, 10, 5, 5, 0, 0, 0.000000, 0.000000
7.6000, 10, 5, 5, 0, 0, 0.000000, 0.000000
7.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
7.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
7.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
8.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
8.1000, 10, 5, 5, 0, 0, 0.000000, 0.000000
8.2000, 10, 5, 5, 0, 0, 0.000000, 0.000000
8.3000, 10, 5, 5, 0, 0, 0.000000, 0.000000
8.4000, 10, 5, 5, 0, 0, 0.000000, 0.000000
8.5000, 10, 5, 5, 0, 0, 0.000000, 0.000000
8.6000, 10, 5, 5, 0, 0, 0.000000, 0.000000
8.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
8.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
8.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
9.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
9.1000, 10, 5, 5, 0, 0, 0.000000, 0.000000
9.2000, 10, 5, 5, 0, 0, 0.000000, 0.000000
9.3000, 10, 5, 5, 0, 0, 0.000000, 0.000000
9.4000, 10, 5, 5, 0, 0, 0.000000, 0.000000
9.5000, 10, 5, 5, 0, 0, 0.000000, 0.000000
9.6000, 10, 5, 5, 0, 0, 0.000000, 0.000000
9.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
9.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
9.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
10.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
10.1000, 10, 5, 5, 0, 0, 0.000000, 0.000000
10.2000, 10, 5, 5, 0, 0, 0.000000, 0.000000
10.3000, 10, 5, 5, 0, 0, 0.000000, 0.000000
10.4000, 10, 5, 5, 0, 0, 0.000000, 0.000000
10.5000, 10, 5, 5, 0, 0, 0.000000, 0.000000
10.6000, 10, 5, 5, 0, 0, 0.000000, 0.000000
10.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
10.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
10.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
11.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
11.1000, 10, 5, 5, 0, 0, 0.000000, 0.000000
11.2000, 10, 5, 5, 0, 0, 0.000000, 0.000000
11.3000, 10, 5, 5, 0, 0, 0.000000, 0.000000
11.4000, 10, 5, 5, 0, 0, 0.000000, 0.000000
11.5000, 10, 5, 5, 0, 0, 0.000000, 0.000000
11.6000, 10, 5, 5, 0, 0, 0.000000, 0.000000
11.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
11.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
11.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
12.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
12.1000, 10, 5, 5, 0, 0, 0.000000, 0.000000
12.2000, 10, 5, 5, 0, 0, 0.000000, 0.000000
12.3000, 10, 5, 5, 0, 0, 0.000000, 0.000000
12.4000, 10, 5, 5, 0, 0, 0.000000, 0.000000
12.5000, 10, 5, 5, 0, 0, 0.000000, 0.000000
12.6000, 10, 5, 5, 0, 0, 0.000000, 0.000000
12.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
12.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
12.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
13.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
13.1000, 10, 5, 5, 0, 0, 0.000000, 0.000000
13.2000, 10, 5, 5, 0, 0, 0.000000, 0.000000
13.3000, 10, 5, 5, 0, 0, 0.000000, 0.000000
13.4000, 10, 5, 5, 0, 0, 0.000000, 0.000000
13.5000, 10, 5, 5, 0, 0, 0.000000, 0.000000
13.6000, 10, 5, 5, 0, 0, 0.000000, 0.000000
13.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
13.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
13.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
14.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
14.1000, 10, 5, 5, 0, 0, 0.000000, 0.000000
14.2000, 10, 5, 5, 0, 0, 0.000000, 0.000000
14.3000, 10, 5, 5, 0, 0, 0.000000, 0.000000
14.4000, 10, 5, 5, 0, 0, 0.000000, 0.000000
14.5000, 10, 5, 5, 0, 0, 0.000000, 0.000000
14.6000, 10, 5, 5, 0, 0, 0.000000, 0.000000
14.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
14.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
14.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
15.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
15.1000, 10, 5, 5, 0, 0, 0.000000, 0.000000
15.2000, 10, 5, 5, 0, 0, 0.000000, 0.000000
15.3000, 10, 5, 5, 0, 0, 0.000000, 0.000000
15.4000, 10, 5, 5, 0, 0, 0.000000, 0.000000
15.5000, 10, 5, 5, 0, 0, 0.000000, 0.000000
15.6000, 10, 5, 5, 0, 0, 0.000000, 0.000000
15.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
15.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
15.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
16.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
16.1000, 10, 5, 5, 0, 0, 0.000000, 0.000000
16.2000, 10, 5, 5, 0, 0, 0.000000, 0.000000
16.3000, 10, 5, 5, 0, 0, 0.000000, 0.000000
16.4000, 10, 5, 5, 0, 0, 0.000000, 0.000000
16.5000, 10, 5, 5, 0, 0, 0.000000, 0.000000
16.6000, 10, 5, 5, 0, 0, 0.000000, 0.000000
16.7000, 10, 5, 5, 0, 0, 0.000000, 0.000000
16.8000, 10, 5, 5, 0, 0, 0.000000, 0.000000
16.9000, 10, 5, 5, 0, 0, 0.000000, 0.000000
17.0000, 10, 5, 5, 0, 0, 0.000000, 0.000000
