timestamp\y, 1, 2, 3, 4, 5, Net X Velocity, Net Y Velocity
0.0000, 5, 5, 5, 5, 0, -0.605614, 0.293891
0.1000, 5, 5, 5, 5, 0, -0.577829, 0.467334
0.2000, 5, 5, 5, 5, 0, -0.601173, 0.591581
0.3000, 5, 5, 5, 5, 0, -0.559329, 0.717607
0.4000, 5, 5, 5, 5, 0, -0.497830, 0.771570
0.5000, 5, 5, 5, 5, 0, -0.339955, 0.846117
0.6000, 3, 5, 7, 5, 0, -0.248909, 0.904000
0.7000, 1, 5, 5, 5, 4, -0.227619, 0.917190
0.8000, 0, 5, 5, 6, 4, -0.122213, 0.958303
0.9000, 0, 5, 5, 5, 5, -0.079369, 0.934048
1.0000, 0, 5, 5, 5, 5, -0.042118, 0.958009
1.1000, 0, 5, 5, 5, 5, -0.008474, 0.982129
1.2000, 0, 5, 5, 5, 5, 0.049900, 0.967978
1.3000, 0, 5, 5, 5, 5, 0.055472, 0.768913
1.4000, 0, 5, 5, 5, 5, 0.109910, 0.772551
1.5000, 0, 5, 5, 5, 5, 0.139146, 0.729093
1.6000, 0, 4, 4, 7, 5, 0.149288, 0.729420
1.7000, 0, 1, 5, 7, 7, 0.155417, 0.714935
1.8000, 0, 1, 4, 5, 10, 0.143105, 0.624292
1.9000, 0, 1, 4, 5, 10, 0.097187, 0.443379
2.0000, 0, 1, 4, 5, 10, 0.034789, 0.470581
2.1000, 0, 1, 4, 5, 10, 0.052078, 0.509440
2.2000, 0, 1, 4, 5, 10, 0.176829, 0.516827
2.3000, 0, 1, 4, 5, 10, 0.301753, 0.473585
2.4000, 0, 1, 4, 5, 10, 0.453146, 0.261886
2.5000, 0, 1, 4, 5, 10, 0.547276, 0.274131
2.6000, 0, 1, 4, 5, 10, 0.672736, 0.255443
2.7000, 0, 1, 4, 4, 11, 0.683850, 0.153401
2.8000, 0, 1, 3, 5, 11, 0.840206, -0.093923
2.9000, 1, 0, 3, 5, 11, 0.687127, -0.134551
3.0000, 1, 1, 3, 4, 11, 0.599468, -0.282905
3.1000, 1, 1, 3, 4, 11, 0.486593, -0.346046
3.2000, 1, 1, 3, 5, 10, 0.495668, -0.449125
3.3000, 1, 1, 3, 5, 10, 0.448919, -0.668180
3.4000, 1, 1, 3, 6, 9, 0.345704, -0.771883
3.5000, 1, 1, 3, 7, 8, 0.228769, -0.807904
3.6000, 1, 1, 3, 7, 8, 0.179544, -0.808008
3.7000, 1, 1, 3, 9, 6, 0.098865, -0.774292
3.8000, 1, 2, 2, 11, 4, 0.051638, -0.770943
3.9000, 1, 2, 2, 13, 2, 0.049354, -0.915830
4.0000, 2, 1, 2, 13, 2, 0.131785, -0.864292
4.1000, 2, 3, 1, 13, 1, 0.089348, -0.854988
4.2000, 2, 3, 5, 10, 0, 0.029218, -0.898053
4.3000, 2, 3, 5, 10, 0, 0.085552, -0.912460
4.4000, 2, 3, 5, 10, 0, 0.203508, -0.882366
4.5000, 2, 3, 6, 9, 0, 0.201261, -0.847893
4.6000, 2, 3, 7, 8, 0, 0.337290, -0.719232
4.7000, 2, 3, 8, 7, 0, 0.446611, -0.604589
4.8000, 2, 3, 8, 7, 0, 0.518088, -0.559705
4.9000, 2, 3, 11, 4, 0, 0.520193, -0.587901
5.0000, 2, 3, 11, 4, 0, 0.503502, -0.535691
5.1000, 2, 3, 11, 4, 0, 0.523328, -0.551570
5.2000, 2, 4, 13, 1, 0, 0.542193, -0.531036
5.3000, 2, 5, 12, 1, 0, 0.569720, -0.501804
5.4000, 2, 6, 11, 1, 0, 0.545704, -0.373015
5.5000, 2, 7, 11, 0, 0, 0.525599, -0.391033
5.6000, 2, 7, 11, 0, 0, 0.502324, -0.370534
5.7000, 2, 8, 10, 0, 0, 0.442823, -0.344373
5.8000, 2, 8, 10, 0, 0, 0.382721, -0.395980
5.9000, 2, 10, 8, 0, 0, 0.269521, -0.504626
6.0000, 2, 10, 8, 0, 0, 0.119691, -0.602906
6.1000, 3, 10, 7, 0, 0, -0.045320, -0.710405
6.2000, 3, 10, 7, 0, 0, -0.153716, -0.737984
6.3000, 3, 10, 7, 0, 0, -0.183724, -0.816603
6.4000, 4, 11, 5, 0, 0, -0.267327, -0.765753
6.5000, 4, 13, 3, 0, 0, -0.378498, -0.620904
6.6000, 5, 12, 3, 0, 0, -0.538461, -0.523771
6.7000, 5, 13, 2, 0, 0, -0.607640, -0.420337
6.8000, 7, 12, 1, 0, 0, -0.697928, -0.302840
6.9000, 7, 12, 1, 0, 0, -0.714611, -0.301807
7.0000, 7, 12, 1, 0, 0, -0.609534, -0.353964
7.1000, 7, 12, 1, 0, 0, -0.616703, -0.366997
7.2000, 8, 11, 1, 0, 0, -0.665050, -0.411213
7.3000, 8, 11, 1, 0, 0, -0.633062, -0.346841
7.4000, 8, 12, 0, 0, 0, -0.663336, -0.337027
7.5000, 9, 11, 0, 0, 0, -0.681594, -0.323131
7.6000, 9, 11, 0, 0, 0, -0.642012, -0.335783
7.7000, 9, 11, 0, 0, 0, -0.543850, -0.304445
7.8000, 10, 9, 1, 0, 0, -0.659097, -0.285226
7.9000, 11, 9, 0, 0, 0, -0.747003, -0.168086
8.0000, 12, 8, 0, 0, 0, -0.765910, -0.093412
8.1000, 12, 8, 0, 0, 0, -0.767426, -0.027523
8.2000, 11, 9, 0, 0, 0, -0.826896, 0.053720
8.3000, 11, 8, 1, 0, 0, -0.746312, 0.023896
8.4000, 11, 8, 1, 0, 0, -0.781718, -0.054733
8.5000, 11, 8, 1, 0, 0, -0.774390, -0.010815
8.6000, 12, 7, 1, 0, 0, -0.737270, 0.036965
8.7000, 12, 7, 1, 0, 0, -0.833338, 0.001093
8.8000, 11, 8, 1, 0, 0, -0.754692, 0.087383
8.9000, 11, 8, 1, 0, 0, -0.645313, 0.126176
9.0000, 11, 8, 1, 0, 0, -0.647304, 0.130906
9.1000, 9, 10, 1, 0, 0, -0.690081, 0.112897
9.2000, 9, 10, 1, 0, 0, -0.682787, 0.129427
9.3000, 9, 9, 2, 0, 0, -0.682582, 0.125956
9.4000, 8, 10, 2, 0, 0, -0.633743, 0.192028
9.5000, 8, 10, 2, 0, 0, -0.655784, 0.240968
9.6000, 8, 10, 2, 0, 0, -0.677542, 0.210334
9.7000, 8, 10, 2, 0, 0, -0.578215, 0.358056
9.8000, 8, 10, 2, 0, 0, -0.526333, 0.468808
9.9000, 8, 9, 3, 0, 0, -0.381427, 0.606385
10.0000, 7, 10, 3, 0, 0, -0.278137, 0.744601
10.1000, 6, 10, 4, 0, 0, -0.156638, 0.820026
10.2000, 6, 8, 6, 0, 0, -0.081883, 0.836790
10.3000, 4, 10, 6, 0, 0, -0.085054, 0.885526
10.4000, 3, 11, 6, 0, 0, 0.066035, 0.919536
10.5000, 3, 10, 7, 0, 0, 0.029485, 0.873376
10.6000, 2, 9, 8, 1, 0, 0.017548, 0.922693
10.7000, 1, 9, 9, 1, 0, 0.017498, 0.913291
10.8000, 1, 7, 11, 1, 0, 0.014602, 0.943658
10.9000, 1, 7, 10, 2, 0, -0.069550, 0.865148
11.0000, 1, 7, 9, 3, 0, 0.018447, 0.945683
11.1000, 1, 6, 10, 3, 0, -0.043388, 0.959742
11.2000, 0, 6, 10, 4, 0, -0.003970, 0.950581
11.3000, 0, 4, 10, 6, 0, -0.056921, 0.963123
11.4000, 0, 4, 10, 6, 0, -0.002416, 0.884412
11.5000, 0, 3, 11, 6, 0, 0.067161, 0.932659
11.6000, 0, 2, 10, 7, 1, 0.074058, 0.911935
11.7000, 0, 2, 9, 8, 1, 0.012859, 0.917814
11.8000, 0, 1, 8, 10, 1, -0.060742, 0.886470
11.9000, 0, 1, 7, 10, 2, -0.001230, 0.951722
12.0000, 0, 1, 7, 9, 3, 0.014767, 0.956658
12.1000, 0, 1, 7, 9, 3, 0.036465, 0.904585
12.2000, 0, 1, 7, 8, 4, -0.023243, 0.881404
12.3000, 0, 0, 6, 8, 6, 0.049194, 0.833820
12.4000, 0, 1, 4, 9, 6, 0.071401, 0.702972
12.5000, 0, 1, 3, 10, 6, 0.030736, 0.519956
12.6000, 0, 1, 2, 11, 6, 0.046361, 0.619363
12.7000, 0, 1, 2, 9, 8, -0.083058, 0.638083
12.8000, 0, 1, 2, 7, 10, 0.036081, 0.660645
12.9000, 0, 1, 2, 7, 10, 0.002615, 0.550018
13.0000, 0, 1, 1, 7, 11, 0.068288, 0.564440
13.1000, 0, 1, 1, 7, 11, 0.063929, 0.423137
13.2000, 0, 1, 0, 7, 12, 0.057437, 0.525823
13.3000, 0, 1, 0, 7, 12, -0.021152, 0.356903
13.4000, 1, 0, 0, 5, 14, 0.027433, 0.266126
13.5000, 1, 0, 1, 3, 15, 0.064169, 0.235131
13.6000, 1, 0, 1, 2, 16, -0.004850, 0.164255
13.7000, 1, 0, 1, 2, 16, 0.005777, 0.097692
13.8000, 1, 0, 1, 2, 16, 0.160659, 0.156981
13.9000, 1, 0, 1, 2, 16, 0.223497, -0.050840
14.0000, 1, 0, 1, 3, 15, 0.340701, -0.285128
14.1000, 1, 0, 1, 5, 13, 0.341678, -0.538117
14.2000, 1, 0, 1, 6, 12, 0.382746, -0.645904
14.3000, 1, 0, 1, 6, 12, 0.406650, -0.682292
14.4000, 1, 0, 1, 8, 10, 0.408265, -0.688717
14.5000, 1, 0, 2, 7, 10, 0.347700, -0.726616
14.6000, 1, 1, 1, 7, 10, 0.289000, -0.774381
14.7000, 1, 1, 1, 10, 7, 0.315794, -0.727369
14.8000, 1, 1, 1, 11, 6, 0.287831, -0.803827
14.9000, 1, 1, 1, 13, 4, 0.332662, -0.733759
15.0000, 1, 1, 1, 14, 3, 0.391767, -0.716533
15.1000, 1, 1, 3, 13, 2, 0.563281, -0.698385
15.2000, 1, 1, 4, 12, 2, 0.549853, -0.714794
15.3000, 1, 1, 5, 11, 2, 0.557383, -0.653567
15.4000, 1, 1, 5, 11, 2, 0.565254, -0.641074
15.5000, 1, 1, 6, 10, 2, 0.661255, -0.636345
15.6000, 1, 1, 7, 9, 2, 0.697297, -0.599688
15.7000, 1, 1, 7, 10, 1, 0.763382, -0.545093
15.8000, 1, 1, 8, 10, 0, 0.779760, -0.521583
15.9000, 1, 2, 8, 9, 0, 0.727234, -0.513808
16.0000, 1, 2, 9, 8, 0, 0.805336, -0.383026
16.1000, 1, 2, 10, 7, 0, 0.875826, -0.403967
16.2000, 1, 2, 11, 6, 0, 0.861833, -0.354726
16.3000, 1, 1, 12, 6, 0, 0.849363, -0.295633
16.4000, 1, 2, 11, 6, 0, 0.761681, -0.341849
16.5000, 1, 2, 11, 6, 0, 0.749578, -0.463137
16.6000, 1, 2, 11, 6, 0, 0.683460, -0.609826
16.7000, 1, 3, 11, 5, 0, 0.602428, -0.524795
16.8000, 1, 5, 11, 3, 0, 0.684533, -0.559111
16.9000, 1, 5, 12, 2, 0, 0.525124, -0.544437
